Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,NY,2011,"5         ",Female,10,Left-Handed,140,22,136,1,Car,5,.61,39,Dancing,700,300,400,,700,600,20,"Right foot",60,63,"Ring finger",October,Summer,No,No,Seafood,Juice,Art,8,10,3,"Yes - broadband connection","In person",15,8,8,1,2,3,15,1,0,2,4,10,0,0,"Very little","Graduate degree",Pop,Fly,Famous,Relative,Health
USA,NY,2023,"12        ",Male,18,Right-Handed,167,,,3,"Rail (Train/Tram/Subway)",45,.332,32,Swimming,500,500,900,900,900,900,,"Same length",,,"Same length",March,Summer,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",7,10,2,"Yes - broadband connection","Cell phone",3,15,10,2,20,20,5,10,2,5,40,10,0,10,"A lot","Graduate degree",Jazz,"Freeze time",Happy,"Musician or singer",Health
USA,NY,2022,"11        ",Female,16,Ambidextrous,165,23,65,1,Walk,10,0.7,1.5,Other,1000,1000,1000,1000,500,500,9.5,"Same length","50 mm","47 mm","Index finger",February,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Music,7,10,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog","a lot","a lot",30,15,40,25,5,35,50,40,50,10,30,10,"A lot","Some college","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Education/Youth development"
USA,NY,2017,"6         ",Female,11,Right-Handed,145,22,134,1,Bus,15,.614,67,Gymnastics,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2022,"11        ",Female,17,Right-Handed,191,29,182,2,Car,11,0.366,39,Other,1000,20,0,800,100,300,29,"Same length",90,88,"Index finger",April,Spring,Yes,No,Other,Water,Art,7.5,8-10,5,"Yes - other","Cell phone",49,115,5,30,5-6,4,9,5,10,2,10,0,5,10,Some,"Graduate degree",Country,Fly,Happy,Other,Health
USA,NY,2024,"11        ",Male,16,Right-Handed,188,28,190,2,Walk,15,.35,31,Soccer,250,750,0,500,1000,1000,28,"Same length",89,101.6,"Ring finger",July,Summer,Yes,No,Meat,Water,"Mathematics and statistics",8,7,4,"Yes - broadband connection","Text messaging",400,400,24,36,4,40,12,50,50,25,12,6,0,0,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Health
USA,NY,2021,"12        ",Male,18,Right-Handed,172,25.4,170,1,Car,15,.938,42,"Football (American)",0,100,500,0,600,600,25.4,"Same length",89,71,"Index finger",September,Summer,Yes,No,Pizza/Pasta,Water,"Computers and technology",6,6,4,"Yes - broadband connection","Cell phone",10,10,20,0,3,18,6,6,5,0,3,17,18,7,Some,"Undergraduate degree",Country,Fly,Happy,"Religious figure",Religious
USA,NY,2018,"9         ",Male,15,Right-Handed,5.5,25,35,2,Bus,30,5,10,Basketball,100,200,300,400,500,600,5,"Same length",12,12,"Same length",March,Spring,Yes,No,Pizza/Pasta,Juice,Other,6,8,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",25,26,5,6,5,6,5,6,5,6,5,6,5,6,"A lot","Some college","Rap/Hip hop","Super strength",Famous,"Sports person",Health
USA,NY,2024,"10        ",Male,16,Right-Handed,179,24,180,1,"Rail (Train/Tram/Subway)",40,.581,35,Bowling,900,500,500,500,300,200,24,"Same length",100,80,"Index finger",June,Winter,Yes,No,Fruit,Water,"Mathematics and statistics",5,8,3,"Yes - broadband connection","In person",5,8,0,0,5,10,2,1,0,0,15,2,0,1,"A lot","Graduate degree",Classical,Invisibility,Rich,Relative,"Wildlife, animals"
USA,NY,2019,"5         ",Male,11,Right-Handed,161,25,164,2,Bus,30,0.629,51,Basketball,600,700,500,450,800,850,25,"Same length",87,90,"Ring finger",December,Fall,Yes,No,Seafood,"Sports drink","Physical education",6,5,6,"Yes - broadband connection","Internet chat or instant messaging",25,27,5,3,1,3,5,6,3,2,4,3,3,3,"Very little","Graduate degree","Rap/Hip hop","Super strength",Rich,"Musician or singer","Arts, culture, sports"
USA,NY,2011,"11        ",Male,16,Right-Handed,164,21,159,1,Car,7,0.295,53,Baseball/Softball,300,600,500,,100,200,20,"Right foot",75,70,"Ring finger",May,Spring,No,No,Meat,"Sports drink",History,5,10,6,"Yes - broadband connection","Text messaging",250,270,10,1,2,5,12,5,15,100,50,50,10,1,"Very little","Graduate degree",Other,Fly,Rich,Relative,"Arts, culture, sports"
USA,NY,2021,"12        ",Male,17,Left-Handed,180,28.3,,2,Car,10,.4,30,Baseball/Softball,800,800,900,900,900,900,28.3,"Same length",8.255,8.255,"Same length",March,Spring,No,No,Poultry,Water,English,7,9,2,"Yes - broadband connection","In person",100,100,30,3,7,20,10,20,14,10,110,35,0,10,Some,"Graduate degree",Other,"Freeze time",Happy,Relative,"Education/Youth development"
USA,NY,2013,"12        ",Male,17,Right-Handed,182,26.7,179,1,"Rail (Train/Tram/Subway)",20,0.367,57,Cycling,754,235,770,770,866,866,26.7,"Same length",98,104,"Ring finger",February,Fall,Yes,No,Meat,Water,Science,6,8,4,"Yes - broadband connection","Internet chat or instant messaging",3,3,10,1,35,30,10,30,30,40,50,0,0,5,Some,"Graduate degree",Other,"Freeze time",Happy,"Business person",Health
USA,NY,2019,"8         ",Female,13,Right-Handed,159,25,170,4,Bus,10,0.351,46,Athletics,1000,1000,800,636,604,604,25,"Same length",110,80,"Index finger",February,Winter,No,No,Other,Water,Science,5,10,4,"Yes - broadband connection","Text messaging",91,136,10,1,28,3,0,0,7,7,100,0,0,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Musician or singer",Health
USA,NY,2021,"11        ",Female,16,Left-Handed,160,22,164,2,"Rail (Train/Tram/Subway)",90,.302,35,Dancing,1000,1000,1000,1000,1000,1000,22,"Same length",75,75,"Same length",February,Winter,Yes,No,"Rice/Noodle dishes",Water,English,6,10,3,"Yes - broadband connection","Internet chat or instant messaging",150,231,2,1,14,5,0,10,12,10,25,0,0,5,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"International aid"
USA,NY,2014,"6         ",Female,11,Ambidextrous,153,6.0,7,1,Walk,10,0.627,84,Athletics,1000,711,652,663,0,184,6.0,"Same length",20,30,"Ring finger",May,Summer,Yes,No,Desserts,"Energy drink",,8,5,7,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,7,1,1,3,0,5,2,3,0,5,0,2,"A lot","Graduate degree",Techno/Electronic,Invisibility,Happy,"Musician or singer",Health
USA,NY,2023,"12        ",Female,22,Right-Handed,163,23.2,163,2,Car,12,0.322,41,Other,500,500,200,700,200,600,23.3,"Left foot",62,65,"Ring finger",September,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,4,"Yes - other","Text messaging",65,87,25,10,15,10,16,3,50,30,80,25,25,15,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"Education/Youth development"
USA,NY,2019,"5         ",Female,10,Right-Handed,130,21,137,2,Bus,10,1.127,70,Swimming,500,1000,1000,1000,500,500,21,"Same length",6,6,"Same length",October,Summer,Yes,No,"No favorite",Other,"Mathematics and statistics",8,10,6,"Yes - other","In person",0,0,35,2,9,164,3,8,5,213,1,49,8,11,None,"Graduate degree",Country,Telepathy,Healthy,Other,Other
USA,NY,2020,"8         ",Female,13,Left-Handed,157,24.2,155.5,1,Car,3,0.398,39,Lacrosse,600,400,700,600,100,100,24.1,"Right foot",70,65,"Index finger",March,Summer,No,No,Salads,Water,"Physical education",8,8,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",12,12,3,3,5,9,6,0,7,2,7,7,0,1,"A lot","Graduate degree",Pop,Telepathy,Healthy,Relative,Health
USA,NY,2019,"12        ",Male,17,Left-Handed,168,27,184,1,"Rail (Train/Tram/Subway)",90,0.701,47,Soccer,0,0,0,0,50,1000,27,"Same length",70,70,"Ring finger",May,Fall,No,No,Pizza/Pasta,Juice,"Physical education",5,10,4,"Yes - broadband connection","Cell phone",4,0,2,3,1,1,0,4,5,2,7,1,0,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Famous,"Musician or singer",Health
USA,NY,2024,"6         ",Male,11,,68,200,1099,1,Car,60,5,3,Bowling,c," c "," c","c "," c c"," c c ",8c,"Right foot",7,5,"Ring finger",June,Fall,Yes,Yes,Poultry,Juice,Languages,99,99,999,"No internet connection","In person",32,60,vdvd,v,v,vd,vd,vd,fv,vd,vd,d,vdfv,nif,None,"High school","Rock and roll","Freeze time",Rich,Actor,Environment
USA,NY,2013,"12        ",Female,17,Right-Handed,160,22,159,1,Bus,30,0.752,38,Athletics,5,10,15,20,1000,1000,22,"Same length",7.6,6.4,"Index finger",May,Summer,Yes,No,Salads,Water,English,8,10,4,"Yes - broadband connection",,56874,54316,25,6,8,4,30,0,50,40,20,10,0,6,"A lot","Graduate degree",Pop,Telepathy,Happy,Teacher,Health
USA,NY,2021,"12        ",Male,16,Right-Handed,183,28,188,1-2,Bus,10,0.341,58,Baseball/Softball,720,680,700,135,100,120,27,"Right foot",3.5,3.5,"Same length",November,Fall,No,No,Pizza/Pasta,Juice,Other,8,10,3,"Yes - broadband connection","In person",104,129,9,<1,16,4,9,4,0,9,20,9,0,0,Some,"Undergraduate degree","Rock and roll",Fly,Famous,Actor,Other
USA,NY,2017,"12        ",Male,17,Right-Handed,175,26.5,172,2,Walk,1,.321,51,Tennis,700,200,0,0,1000,1000,,"Right foot",100,110,"Ring finger",March,Winter,No,No,Meat,Tea,"Mathematics and statistics",7,11,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",80,100,10,2,5,2,20,0,5,2,50,0,0,0,"Very little","Graduate degree",Pop,Fly,Famous,"Sports person",Health
USA,NY,2024,"11        ",Female,16,Right-Handed,152.4,22.86,153,2,"Rail (Train/Tram/Subway)",35,1.646,20,Walking/Hiking,1000,1000,1000,1000,1000,1000,22.66,"Same length",6.604,6.858,"Ring finger",June,Spring,No,No,Fruit,Water,"Mathematics and statistics",6,7,4,"Yes - broadband connection","Text messaging",20,20,3,0.1,25,6,0,0,5,5,50,1,6,2,"A lot","Graduate degree",Pop,Telepathy,Rich,"Musician or singer",Health
USA,NY,2022,"12        ",Male,18,Right-Handed,167,25,170,2,"Rail (Train/Tram/Subway)",60,0.321,42,Swimming,849,524,524,1000,1000,1000,25,"Same length",93,101,"Ring finger",May,Summer,No,No,Seafood,Water,"Mathematics and statistics",6,8,4,"Yes - broadband connection","Text messaging",200,150,10,10,1,4,3,0,10,10,10,0,3,5,Some,"Graduate degree","Rap/Hip hop",Fly,Healthy,Relative,Health
USA,NY,2018,"12        ",Female,18,Right-Handed,150,23,152,2,Bus,30,0.405,31,Swimming,500,750,750,750,250,7500,23,"Same length",76,81,"Ring finger",January,Summer,Yes,No,"Rice/Noodle dishes",Water,"Computers and technology",6,9,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",45,100,4,1,12,6,3,1,12,6,30,3,0,12,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,"International aid"
USA,NY,2016,"6         ",Female,11,Right-Handed,138,20,138,1,Bus,40,0.467,52,Other,631,503,727,829,513,513,20,"Same length",60,50,"Index finger",June,Fall,Yes,No,Fruit,Milk,English,8,12,4,"Yes - broadband connection","Text messaging",35,40,,1,"2 ",1,,,,,,,,,,,,,,,
USA,NY,2014,"10        ",Male,16,Right-Handed,170,76,152,1,Bus,30,.84,49,Lacrosse,465,374,369,412,380,396,72,"Same length",63,63,"Same length",March,Fall,Yes,No,Meat,Water,History,8,6,5,"Yes - broadband connection","In person",20,26,2,1,1,2,2,1,1,1,5,2,2,1,"Very little","Graduate degree",Other,"Freeze time",Healthy,"Community leader or elder","International aid"
USA,NY,2012,"7         ",Female,11,Right-Handed,159,22,157,1,Car,5,0.53,39,Soccer,400,400,700,550,800,900,23,"Left foot",75,70,"Index finger",January,Fall,No,No,Fruit,Other,Art,8,9,4,"Yes - other","In person",0,0,7,0.5,6,6,3,3,0,0,2,5,0,2.5,"Very little","Graduate degree",Other,Fly,Famous,Relative,Religious
USA,NY,2016,"12        ",Female,20,Right-Handed,157,39,36,2,Car,10,.567,42,Soccer,1000,1000,1000,1000,500,500,39,"Same length",40,45,"Ring finger",November,Summer,Yes,No,Breads/Sandwiches,Water,History,9,11,6,"Yes - dial-up connection","Text messaging",50,50,8,2,12,30,3,0,30,30,10,40,25,10,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,"Education/Youth development"
USA,NY,2021,"12        ",Female,18,Right-Handed,173,24,150,1,Car,5,.425,54,Athletics,1000,800,800,800,700,900,24,"Same length",8,7,"Index finger",February,Summer,No,No,Pizza/Pasta,Water,Languages,7,8.5,2,"Yes - broadband connection","Text messaging",15,81,7,0.5,12,2,10,0,12,1,2,6,0,2,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,Environment
USA,NY,2023,"11        ",Female,16,Ambidextrous,,,,2,"Rail (Train/Tram/Subway)",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2020,"12        ",Female,17,Right-Handed,163,19,164,2,Car,6,.525,58,Soccer,950,920,481,476,845,890,20,"Left foot",10.1,6.4,"Index finger",May,Fall,No,Yes,Salads,Water,English,7,9,5,"Yes - broadband connection","Text messaging","100 ","150 ",10,5,17,100,14,1,14,14,10,10,12,14,"A lot","Graduate degree","Punk rock",Fly,Happy,"Sports person",Environment
USA,NY,2016,"11        ",Female,17,Right-Handed,168,23,173,1,Bus,15,.363,40,Other,600,500,800,300,200,200,24,"Left foot",70,70,"Same length",April,Fall,Yes,No,Pizza/Pasta,Water,Science,8,12,5,"Yes - broadband connection","Text messaging",30,35,5,0,6,3,12,0,3,2,4,6,12,3,Some,"Graduate degree",Pop,Fly,Happy,Relative,Health
USA,NY,2023,"12        ",Male,17,Right-Handed,180,25,178,2,Walk,15,0.299,40,Soccer,400,200,200,200,900,1000,24,"Right foot",800,820,"Ring finger",July,Summer,No,No,Pizza/Pasta,Water,"Social studies",7,9,3,"Yes - other","In person",148,181,20,1,15,8,5,3,7,3,7,2,0,2,Some,"Graduate degree",Country,"Freeze time",Happy,Relative,"International aid"
USA,NY,2015,"12        ",Female,17,Right-Handed,165,26,158,2,"Rail (Train/Tram/Subway)",45,.407,33,Soccer,600,600,700,800,700,700,27,"Left foot",29,31,"Ring finger",June,Spring,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,9,6,"Yes - broadband connection","Text messaging",120,140,5,1,10,5,1,1,5,5,5,3,8,5,"A lot","Graduate degree",Techno/Electronic,Telepathy,Happy,"Business person",Health
USA,NY,2019,"12        ",Female,17,Right-Handed,162,24,163,3,"Rail (Train/Tram/Subway)",40,0.571,46,Walking/Hiking,9000,9000,5000,8000,10000,10000,24,"Same length",95,100,"Ring finger",June,Summer,No,No,Meat,,"Mathematics and statistics",8,10,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",4,5,0,0,8,5,,,,,,,,,Some,"Graduate degree",Classical,Invisibility,Healthy,"Business person","Wildlife, animals"
USA,NY,2013,"12        ",Female,18,Right-Handed,163,22,161,2,"Rail (Train/Tram/Subway)",40,.0391,43,Cycling,893,449,850,374,807,829,22,"Same length",85,84,"Index finger",January,Winter,Yes,No,Fruit,Tea,Languages,6,10,4,"Yes - other","Text messaging",20,20,4,.5,28,4,10,0,2,3,10,2,15,4,Some,"Graduate degree","Rock and roll",Invisibility,Healthy,"Doctor or nurse",Health
USA,NY,2022,"10        ",Male,15,Right-Handed,163.4,33,183,1,Bus,25,0.345,34,Basketball,1000,1000,1000,1000,1000,1000,33,"Same length",70,70,"Same length",July,Summer,No,No,Meat,Water,English,6,9,3,"Yes - broadband connection","Text messaging",5,10,6,1,3,1,4,6,6,1,10,5,0,2,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Health
USA,NY,2016,"12        ",Male,16,Right-Handed,176,26,186,2,Walk,20,.643,53,Basketball,610,513,481,578,358,701,26,"Same length",98,98,"Same length",November,Winter,Yes,No,Meat,Water,Languages,7,11,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",25,150,13,0,7,10,5,7,6,3,3,18,0,2,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Education/Youth development"
USA,NY,2023,"10        ",Male,16,Right-Handed,168,22,168,1,"Rail (Train/Tram/Subway)",25,310,40,Baseball/Softball,780,250,350,100,500,700,23,"Left foot",83.82,86.36,"Ring finger",March,Spring,No,No,Meat,Water,"Physical education",8,10,4,"Yes - broadband connection","Text messaging",450,500,8,3,8,4,15,10,2,2,3,3,0,0,Some,"Graduate degree",Pop,Fly,Famous,Relative,Health
USA,NY,2018,"5         ",Male,11,Right-Handed,157,24,149,1,"Rail (Train/Tram/Subway)",35,0.554,57,Soccer,594,794,872,888,904,1000,24,"Same length",80,82,"Ring finger",December,Winter,Yes,No,Meat,Water,"Computers and technology",8,11,3,"Yes - broadband connection","Text messaging",5,4,0,3,6,7,1,9,0,3,10,3,0,2,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Healthy,"Business person","Arts, culture, sports"
USA,NY,2023,"12        ",Female,15,Right-Handed,182,25,190,1,Bus,10,.029,44,Walking/Hiking,600,400,250,750,100,100,25,"Same length",80,80,"Same length",November,Fall,No,No,Desserts,Water,"Computers and technology",8.5,9.5,4,"Yes - broadband connection","Internet chat or instant messaging",30,30,2,1,15,4,0,20,7,7,30,2,0,2,"A lot","Graduate degree",Other,"Freeze time",Happy,Other,Other
USA,NY,2016,"12        ",Female,,,175,30,167,,,,,,,,,,,,,28,"Right foot",85,8,"Index finger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2021,"12        ",Male,18,Right-Handed,183,28,190,2,Walk,15,.322,20,Other,144,289,301,256,980,1000,29,"Left foot",74,78,"Ring finger",September,Summer,No,No,Meat,Water,"Social studies",8,9,4,"Yes - broadband connection","Cell phone",5,10,3,10,10,8,12,15,14,1,5,5,0,1,Some,"Graduate degree","Rock and roll","Freeze time",Rich,Relative,Religious
USA,NY,2023,"12        ",Female,16,Right-Handed,171cm,26cm,186cm,2,Bus,10-15,2.111,69,Dancing,759,893,909,652,374,497,25,"Right foot",75,75,"Same length",December,Spring,No,No,Salads,Water,"Mathematics and statistics","6 hrs","10 hr",3,"Yes - broadband connection","In person",200,200,8,4,3,2,1,5,8,8,4,5,8,5,"A lot",Other,Reggae,Telepathy,Happy,Actor,"Wildlife, animals"
USA,NY,2019,"10        ",Male,15,Left-Handed,170,29.5,160,2,"Rail (Train/Tram/Subway)",40,0.677,70,Basketball,500,500,500,500,500,500,,,,,,,Spring,No,No,Meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2023,"12        ",Male,18,Right-Handed,,,,2,"Rail (Train/Tram/Subway)",45,.407,49,Other,800,200,200,600,600,600,,"Same length",,,"Same length",March,Spring,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,6,4,"Yes - broadband connection","Internet chat or instant messaging",5,5,5,0,12,3,3,28,2,2,35,35,0,1,Some,"Undergraduate degree",Classical,"Freeze time",Rich,Relative,"Education/Youth development"
USA,NY,2014,"6         ",Female,11,Right-Handed,152,28,138,1,Bus,10,1.044,,Gymnastics,750,850,699,800,800,800,30,"Left foot",,60.5,"Same length",November,Summer,Yes,No,Meat,Water,Other,8,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2019,"12        ",Male,17,Left-Handed,"5'9""",10.5,Idk,1,Car,10,0.726,41,Tennis,500,200,800,1000,800,1000,10.5,,79,84,"Index finger",February,Winter,No,No,Poultry,Water,"Mathematics and statistics",8,10,5,"Yes - broadband connection","Text messaging",25,50,80,0,5,2,24,2,28,24,all,80,16,6,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Happy,"Musician or singer","Education/Youth development"
USA,NY,2019,"12        ",Female,18,Right-Handed,5'4,22cm,158cm,1,Bus,"25 ",0.444,"46 ",Other,900,900,900,800,800,900,23,"Left foot",77mm,75mm,"Index finger",July,Summer,Yes,No,Pizza/Pasta,Water,Science,7hrs,11hrs,6,"Yes - broadband connection","In person",500,500,20hrs,10hrs,3hrs,5hrs,none,none,20hrs,15hrs,10hrs,10hrs,2hrs,5hrs,"A lot","Graduate degree",Other,Fly,Rich,"Musician or singer",Health
USA,NY,2015,"12        ",Female,17,Right-Handed,172,25.5,172,1,Car,12,.418,34,Soccer,800,900,800,950,1000,1000,25,"Right foot",9,9.7,"Ring finger",May,Summer,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","Text messaging",10,20,8,,,,,,,,,,,,,,,,,,
USA,NY,2018,"12        ",Male,17,Right-Handed,185,45,,2,Car,43,0.365,50,"Table Tennis",300,350,250,500,400,999,45,"Same length",10,10.5,"Ring finger",December,Summer,No,No,Meat,Water,Science,8,10,5,"Yes - broadband connection","Cell phone",17,49,5,5,15,4,3,3,1,1,28,23,0,5,Some,"Graduate degree","Rock and roll",Telepathy,Healthy,"Doctor or nurse",Health
USA,NY,2017,"12        ",Male,17,Right-Handed,177.8,25.8,186,2,Car,25,.227,47,Baseball/Softball,850,535,535,123,893,712,268,"Left foot",88.9,93.5,"Ring finger",May,Winter,No,No,Poultry,Water,"Mathematics and statistics",7,10,4,"Yes - broadband connection","In person",119,237,10,1,18,7,3,1,3,1,10,2,4,1,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,"Business person",Environment
USA,NY,2016,"12        ",Male,18,Right-Handed,183,26,183,2,"Rail (Train/Tram/Subway)",70,1.45,59,Basketball,1000,1000,1000,1000,300,400,26,"Same length",92,88,"Index finger",February,Summer,No,No,Poultry,Water,Science,8,8,4,"Yes - broadband connection","Internet chat or instant messaging",40,41,15,0,3,9,10,0,8,8,7,5,7,4,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,"Community leader or elder",Environment
USA,NY,2022,"12        ",Female,17,Right-Handed,160,23,163,1,"Rail (Train/Tram/Subway)",100,0.77,43,"Table Tennis",1000,900,1000,1000,700,800,24,"Left foot",90,93,"Ring finger",October,Fall,No,No,"No favorite",Water,Other,8,10,5,"Yes - broadband connection","Text messaging",50,100,2,20,20,15,2,0,30,30,80,4,10,3,Some,"Graduate degree",Pop,Fly,Happy,Relative,Environment
USA,NY,2019,"12        ",Female,17,Right-Handed,155,26,163,1,"Rail (Train/Tram/Subway)",70,0.688,37,Dancing,1000,898,1000,775,535,535,26,"Same length",175,185,"Index finger",June,Summer,Yes,No,Meat,Coffee,"Social studies",4,8,3,"Yes - other","Text messaging",12,20,11,3,15,3,12,0,10,5,5,2,3,5,"A lot",Other,"Rap/Hip hop",Fly,Rich,"Business person",Other
USA,NY,2016,"11        ",Female,16,Right-Handed,162,,168,2,Car,3,.424,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2021,"11        ",Female,17,Right-Handed,180,21,160,1,Car,5,0.444,"40 ",Walking/Hiking,900,800,900,500,200,500,22,"Left foot",70,70,"Same length",May,Fall,No,No,Desserts,"Powdered drink",English,7,8,5,"Yes - broadband connection","Text messaging","15 ",15,"10  ",15,5,8,1,1,10,"15 ",15,"18 ",0,5,Some,"Graduate degree",Pop,Telepathy,Rich,Teacher,Health
USA,NY,2012,"6         ",Female,10,Right-Handed,"150 ","23 ",143,3,Car,10,0.366,51,Other,1000,1000,1000,1000,5,5,23,"Same length",70,62,"Index finger",August,Fall,No,No,"Rice/Noodle dishes",Milk,Science,9,10,5,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",1,0,2,0,1,3,2,1,1,1,1,2,3,1,Some,"Some college",Country,Fly,Healthy,"Musician or singer","Wildlife, animals"
USA,NY,2019,"7         ",Male,12,Right-Handed,150,25,139,1,Car,10,0.353,43,"Football (American)",1000,1000,1000,1000,500,1000,25,"Same length",4.5,5,"Same length",May,Winter,Yes,No,Desserts,Water,English,10,5,5,,"Text messaging",0,0,0,,,,,,,,,,,,,,,,,,
USA,NY,2020,"12        ",Male,17,Right-Handed,178,0,0,2,Walk,11,.393,37,Basketball,733,492,481,620,118,112,0,"Left foot",0,0,"Index finger",January,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,50,10,2,8,5,15,2,8,3,5,8,0,4,Some,"Undergraduate degree","Rap/Hip hop","Super strength",Famous,"Sports person","International aid"
USA,NY,2013,"12        ",Male,17,Right-Handed,174,25,173,3,"Rail (Train/Tram/Subway)",40,.337,43,Baseball/Softball,700,600,900,800,900,1000,25,"Same length",92,97,"Ring finger",January,Winter,No,No,Pizza/Pasta,"Soft drink (non-caffeinated)","Social studies",3,12,4,"Yes - broadband connection","In person",2,2,50,1,20,10,10,0,,5,25,1,0,1,"Very little",Other,Other,Fly,Happy,Relative,"International aid"
USA,NY,2018,"10        ",Female,15,Right-Handed,150,21,148,2,"Rail (Train/Tram/Subway)",40,0.404,49,Bowling,1000,900,800,1000,400,1000,21,"Same length",,,,March,Fall,Yes,No,Desserts,Water,History,8,7,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",40,41,8,4,10,6,0,0,6,6,10,2,0,4,Some,"Graduate degree",Other,"Freeze time",Happy,Other,"International aid"
USA,NY,2020,"12        ",Male,18,Right-Handed,178,27.5,,3,Bus,20,10,44,Basketball,,,,,,,,,,,,,,,,,,,,,,"Yes - dial-up connection","Text messaging",50,40,,,,,,,,,,,,,Some,"Some college",Country,,Rich,"Business person","International aid"
USA,NY,2017,"6         ",Female,12,Right-Handed,163,25,167,1,Bus,20,,0.444,Walking/Hiking,797,631,749,610,32,80,25,"Same length",9,9,"Same length",May,Spring,Yes,No,Desserts,Water,English,7.5,8,4,"Yes - other","Text messaging",6,7,0.5,0,6,2,1,1.5,0,1,5,4,0,1.5,"A lot","Graduate degree",Pop,Invisibility,Happy,Actor,"International aid"
USA,NY,2023,"11        ",Female,15,Right-Handed,"5,7",25,68,2,Car,7,0.6,54,Athletics,856,508,342,257,0,0,26,"Left foot",8,7,"Index finger",September,Fall,No,No,"Rice/Noodle dishes",Water,Science,6,10,3,"Yes - other","Text messaging",38,38,24,"4 ",5,8,2,0,0,24,24,8,64,15,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Musician or singer","International aid"
