Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2018,"6         ",Male,11,Right-Handed,168,28,58,1,Car,5,.343,45,Baseball/Softball,500,155,70,807,900,1000,28,"Same length",72,85,"Ring finger",July,Summer,No,No,Other,Milk,Science,9,6.5,6,"Yes - other",Other,5,3,1,3,0,.5,.2,10,0,.5,10,1,0,.3,Some,"Graduate degree",Other,"Freeze time",Rich,Other,"Wildlife, animals"
USA,TX,2024,"12        ",Male,18,Right-Handed,183,31,168,1,Car,13,.302,67,"Football (American)",305,225,230,118,182,610,31,"Same length",70,75,"Ring finger",April,Fall,No,No,Meat,"Powdered drink","Mathematics and statistics",9,6,4,"Yes - broadband connection","Internet chat or instant messaging",13,29,6,15,0,5,3,8,9,30,15,10,40,5,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Rich,Relative,Health
USA,TX,2016,"12        ",Male,17,Right-Handed,200,32,130,1,Car,10,0.763,48,"Football (American)",400,300,700,400,600,1000,33,"Left foot",100,120,"Ring finger",December,Winter,Yes,No,Meat,Milk,"Physical education",7,10,3,"Yes - other","Text messaging",10,10,7,.50,3,12,18,10,.50,2,0,7,0,4,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Health
USA,TX,2024,"12        ",Female,16,Right-Handed,145,23,149,2,Car,15,0.298,33,Other,556,464,444,251,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,17,Right-Handed,162,25,149,2,Car,5,0.37,54,Soccer,481,481,0,0,1000,1000,26,"Left foot",7.5,6.5,"Index finger",May,Fall,Yes,No,Fruit,Water,English,6,8,5,"Yes - broadband connection","Text messaging",100,120,10,1,15,20,25,1,15,10,10,10,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,Religious
USA,TX,2018,"12        ",Female,17,Right-Handed,166,26,70,1,Car,5,0.351,51,Basketball,599,722,1000,1000,1000,1000,26,"Same length",95,95,"Same length",November,Fall,Yes,No,Pizza/Pasta,"Sports drink",,5,8,3,"Yes - broadband connection","Internet chat or instant messaging",5,5,5,3,0,5,10,0,24,10,10,25,30,4,Some,"Some college","Rap/Hip hop",Telepathy,Rich,"Sports person",Other
USA,TX,2022,"11        ",Male,17,Right-Handed,185,102,191,2,Car,20,0.336,60,Athletics,250,250,700,700,700,700,29,"Same length",9,9.5,"Ring finger",July,Winter,No,No,Poultry,Tea,"Mathematics and statistics",8,9,3,"Yes - broadband connection","Internet chat or instant messaging",100,300,0,6,0,12,6,3,6,6,8,0,0,24,Some,"Some college","Rock and roll",Invisibility,Happy,Other,Health
USA,TX,2012,"12        ",Male,16,Right-Handed,170,22,170,1,Car,25,,,Soccer,50,50,50,50,500,750,23,"Left foot",76,77,"Ring finger",March,Fall,Yes,No,Poultry,"Sports drink",English,8,12,4,"Yes - broadband connection","Cell phone",30,34,7,1,12,8,17,2,10,5,10,1,0,4,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,Health
USA,TX,2016,"12        ",Female,17,Right-Handed,80,14,19,1,Bicycle,25,2,4,"Martial Arts",3,4,5,6,2,1,4,"Left foot",11,9,"Ring finger",March,Fall,No,No,Poultry,Juice,English,5,8,7,"Yes - broadband connection",,,,2,7,,,5,4,6,,4,,,,"A lot","Graduate degree","Rap/Hip hop","Super strength",Famous,"Coach or club leader",Religious
USA,TX,2022,"12        ",Male,16,Right-Handed,175.2,26.5,156.3,2,Bus,50,0.347,29,Soccer,1000,519,519,241,332,417,26.5,"Same length",7,7,"Same length",May,Winter,No,No,Poultry,"Soft drink (caffeinated)",Other,8,5,4,"Yes - other","Text messaging",20,8,4,0,2,3,1,4,3,3,5,2,8,0,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Rich,"Doctor or nurse",Health
USA,TX,2011,"12        ",Male,17,Right-Handed,180,28,180,1,Car,13,.297,38,"Martial Arts",700,500,500,,1000,1000,27,"Right foot",635,680,"Ring finger",April,Winter,No,No,Meat,Water,English,7,10,3,"Yes - broadband connection","Text messaging",500,500,24,4,8,4,12,8,1,20,8,0,0,5,"A lot","Graduate degree","Rock and roll",Telepathy,Happy,Friend,"Arts, culture, sports"
USA,TX,2023,"12        ",Male,17,Right-Handed,"5,6","10.5 ",,2,Bus,"20 ",0.475,172.7,Basketball,1000,1000,1000,1000,0,1000,10.5,"Same length",65mm,66mm,"Ring finger",December,Winter,No,No,Meat,Water,English,6-7,8,8,"Yes - other","Text messaging",15-16,15-16,5hrs,0hrs,30min,2hrs,5-6hr,1hr,1hr,20min,25min,30min,0hrs,0hrs,Some,"High school","Rap/Hip hop","Freeze time",Healthy,Relative,Health
USA,TX,2019,"12        ",Female,17,Right-Handed,172,18.5,73.66,1,Car,7,.355,45,Other,765,690,888,759,583,1000,18.9,"Left foot",79,63,"Index finger",September,Winter,No,No,Meat,Water,Art,9,10,3,"Yes - other","Internet chat or instant messaging",100,300,10,10,5,5,15,20,5,2,10,2,0,2,Some,"Graduate degree",Other,"Freeze time",Rich,Friend,Environment
USA,TX,2015,"12        ",,17,Right-Handed,,,,2,Car,9,.304,38,Dancing,1000,1000,1000,500,800,800,,"Left foot",,,"Ring finger",February,Winter,Yes,No,Fruit,Water,English,6,10,4,"Yes - other","Text messaging",53,80,30,25,0,35,168,0,17,168,50,40,63,0,"Very little","Graduate degree",Reggae,Fly,Rich,Other,"Arts, culture, sports"
USA,TX,2018,"12        ",Male,17,Right-Handed,188,29,,1,Car,"10 ",0.799,56,Basketball,90,85,100,50,50,100,27,"Right foot",,,"Ring finger",April,Winter,No,No,Poultry,"Sports drink","Physical education",6,12,4,"Yes - other","Internet chat or instant messaging",200,200,100,48,30,20,"120 ",28,168,168,120,120,0,0,"A lot","Some college","Rap/Hip hop",Fly,Rich,"Sports person","Arts, culture, sports"
USA,TX,2017,"12        ",Female,17,Right-Handed,160,24,160,1,Car,24,.702,52,Athletics,1000,900,1000,900,1000,1000,24,"Same length",8,9,"Ring finger",November,Fall,Yes,No,Poultry,Water,"Mathematics and statistics",4,8,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,10,10,17,20,1,15,0,4,2,25,1,22,2,Some,"Graduate degree",Techno/Electronic,"Freeze time",Happy,"Business person","Education/Youth development"
USA,TX,2020,"12        ",Female,17,Right-Handed,5'3,idk,idk,2,Bus,10min,1.781,78,None,1000,1000,1000,1000,1000,1000,idk,"Same length",idk,idk,"Same length",February,Fall,No,No,Pizza/Pasta,Coffee,History,8,10,5,"Yes - broadband connection","In person",3,2,2,4,1,4,2,0,8,8,8,3,6,5,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Famous,Friend,Health
USA,TX,2021,"11        ",Female,17,Right-Handed,5'7,19.05,64,2,Car,15,0.391,51,Dancing,1000,1000,1000,1000,1000,1000`,19.05,"Same length",,,"Index finger",June,Summer,No,No,Pizza/Pasta,Water,"Physical education",8,7,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,10,44,10,40,100,90,40,100,80,160,0,0,30,Some,"Graduate degree",Pop,,Happy,Relative,"Wildlife, animals"
USA,TX,2022,"12        ",Male,17,Right-Handed,1298,43,,1,Car,4,.295,40,"Football (American)",512,561,428,540,154,765,43,"Same length",,,"Ring finger",November,Winter,Yes,No,Pizza/Pasta,Tea,Art,3,5,2,"Yes - broadband connection","In person",1,1,10,1,14,12,8,26,8,1,12,1,0,4,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,TX,2014,"12        ",Female,17,Right-Handed,165,25,163,2,Car,20,.633,54,Athletics,999,"996 ",1000,997,100,998,25,"Same length",74.2,76,"Ring finger",May,Winter,No,No,Seafood,Water,"Physical education",8,12,4,"Yes - broadband connection","Text messaging",75,90,7,4,10,12,6,0,100,168,168,12,0,20,"Very little","Graduate degree",Pop,Invisibility,Healthy,Actor,Health
USA,TX,2021,"12        ",Male,17,Right-Handed,152,28,idk,1,Car,10,2.9,40,Basketball,500,1000,800,800,200,300,28,"Same length",6.3,7.5,"Ring finger",August,Winter,No,No,Poultry,Water,"Computers and technology",7.5,9,5,"Yes - other","In person","alot ","alot ","8hrs ","7hrs ",5hrs,8hrs,10hrs,1hrs,7hrs,7hrs,24/7,1hrs,0hrs,"5hrs ",Some,"Graduate degree","Rap/Hip hop","Freeze time",Healthy,"Sports person","Education/Youth development"
USA,TX,2017,"12        ",Male,17,Left-Handed,190,19,190,1,Car,8,.38,49,None,449,267,262,460,1000,1000,19,"Same length",-3,-27,"Ring finger",February,Winter,Yes,No,Pizza/Pasta,"Energy drink","Computers and technology",3,1,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",4,6,4,0,0,0,0,99999,99999,0,99999,99999,20,0,"A lot","High school",Techno/Electronic,Fly,Rich,Other,Other
USA,TX,2015,"4         ",Female,9,Right-Handed,140,20,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2013,"5         ",Female,11,Right-Handed,151,22,147,2,Car,8,0.441,41,Athletics,100,90,100,100,1000,1000,22,"Same length",80,70,"Index finger",October,Summer,No,No,Desserts,Milk,"Physical education",6,12,5,"Yes - broadband connection","Text messaging",95,96,148,3,2,5,4,148,8,148,148,148,0,0,Some,"Graduate degree",Pop,Telepathy,Famous,Other,"Arts, culture, sports"
USA,TX,2024,"11        ",Female,16,Right-Handed,157,22,152,1,Walk,7," 0.36",40,Other,7898,2039,4573,3958,8999,8999,22,"Same length",8,9.5,"Ring finger",May,Spring,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",6.5,10,4,"Yes - other","Text messaging",120,302,2,1,21,3,1,20,15,3,30,2,7,5,Some,"Undergraduate degree","Punk rock","Freeze time",Rich,Friend,"Wildlife, animals"
USA,TX,2019,"4         ",Male,9,Right-Handed,121,20,116,1,Car,40,495,96,Athletics,1000,750,400,100,1000,1000,17,"Right foot",59,55,"Index finger",July,Summer,Yes,No,Desserts,Juice,Art,6,4,4,"Yes - broadband connection","In person",0,0,3,0,1,8,7,0,0,0,1,6,0,2,None,"High school",Techno/Electronic,Fly,Happy,Other,"Wildlife, animals"
USA,TX,2014,"12        ",Female,17,Left-Handed,152.4,21,149,2,Car,25,.448,83,None,10,20,20,20,50,100,21,"Same length",70,60,"Index finger",April,Fall,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",English,8,14,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",4,5,130,8,4,12,0,0,145,145,145,12,0,0,"A lot","Graduate degree",Techno/Electronic,Telepathy,Happy,"Musician or singer","Education/Youth development"
USA,TX,2019,"12        ",Male,17,Ambidextrous,187.9,30.48,182.8,1,Other,15,.28,66,"Football (American)",230,0,1000,1000,1000,1000,28.46,"Right foot",82.5,92.5,"Ring finger",June,,No,No,Meat,Water,"Physical education",7,6,3,"Yes - other","Cell phone",5,5,4,,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",,,,,,155,2,Car,10-15,0.787,33,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2014,"6         ",Female,12,Right-Handed,160,26,121,2,Bus,15,0.125,61,Basketball,1000,1000,620,620,1000,620,26,"Same length",35,35,"Same length",December,Winter,Yes,No,"No favorite",Water,Music,10,6,4,"Yes - other","Cell phone",4,1,12,2,1,14,10,0,0,3,3,0,0,3,Some,"Some college",Pop,"Freeze time",Famous,Relative,Other
USA,TX,2014,"12        ",Female,17,Right-Handed,178,12,189,1,Car,2,0.462,60,Dancing,100,750,750,1000,250,750,30,"Same length",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Male,17,Right-Handed,171,27,162,1,Car,15,0.666,63,Other,500,500,700,700,400,400,26,"Right foot",96,94,"Index finger",August,Summer,Yes,No,Soups,Water,Music,7,8,4,"Yes - broadband connection","In person",4,7,1,0.5,1,1,2,0.5,0.5,1,1,0,0,0,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Other,"Education/Youth development"
USA,TX,2011,"12        ",Male,17,Right-Handed,172,26,175,1,Car,10,.355,36,"Football (American)",326,374,1000,,802,1000,26,"Same length",80,80,"Same length",August,Winter,No,No,Pizza/Pasta,Water,Other,6,12,5,"Yes - broadband connection","Text messaging",80,80,15,5,10,7,5,30,10,20,30,10,0,2,"A lot","Graduate degree","Punk rock",Invisibility,Happy,Relative,Environment
USA,TX,2024,"12        ",Male,17,Right-Handed,5'9,25,,1,Car,14,0.323,44,Running/Jogging,1000,1000,1000,800,700,800,25,"Same length",70,67,,December,Winter,No,No,Poultry,Water,Other,5,10,4,"Yes - other","Text messaging",10,20,2,2,1,2,1,1,1,0,1,1,5,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Health
USA,TX,2019,"12        ",Female,17,Right-Handed,162cm,22,150,1,Car,10,.403,"33 ",Soccer,508,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Female,17,Ambidextrous,160.2,22cm,160cm,2,Car,"9 min",0.411,42s,None,0,1000,1000,1000,1000,1000,22cm,"Same length",90mm,100mm,"Ring finger",November,Fall,Yes,No,Meat,Water,History,9hrs,"9 hrs",5,"No internet connection","Myspace, Facebook, other social networking sites, or blog",100,150,1,0,4,1,0,0,5,3,7,0,0,1,"Very little",Other,"Rap/Hip hop",Fly,,"Business person","International aid"
USA,TX,2019,"12        ",Female,21,Right-Handed,157,24,157,1,Car,10,.572,38,Other,909,904,957,968,257,139,24,"Same length",,63.5,"Same length",September,Fall,Yes,No,Meat,Water,English,8,9,4,"Yes - broadband connection","In person",24,24,30,5,10,8,5,0,112,112,5,0,20,8,"Very little","Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Relative,"Education/Youth development"
USA,TX,2013,"5         ",Male,11,Right-Handed,10,10,151,1,Car,5,10,12,Basketball,1000,1000,1000,1000,0,0,10,"Same length",125,127,"Ring finger",October,Summer,No,No,Meat,Juice,English,9,10,5,"Yes - other","In person",0,0,0,,1,1,1,2,0,0,1,5,,1,Some,"Graduate degree","Rap/Hip hop","Super strength",Healthy,"Sports person",Health
USA,TX,2012,"12        ",Female,17,Right-Handed,171,25,170,1,Car,7,.415,,Dancing,55,903,905,902,500,500,24.5,"Right foot",6.8,7.6,"Ring finger",January,Fall,Yes,No,Vegetables,"Soft drink (caffeinated)",,6.5,4,3,"Yes - other","Cell phone",154,200,6,1,3,1,16,0,1,15,2,0,4,2,"A lot","Graduate degree",Country,Telepathy,Happy,Other,Other
USA,TX,2013,"5         ",Male,12,Right-Handed,149,25,147,2,Bus,15,0.44,65,"Football (American)",,,,,,,25,"Same length",9,8,"Index finger",January,Summer,Yes,No,Salads,"Soft drink (caffeinated)","Physical education",8,10,10,"Yes - other","Cell phone",0,0,2,1,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",Female,17,Right-Handed,5'3,6,"no se",1,Car,8,.377,.40,Dancing,800,700,1000,700,300,300,6,"Left foot","no se","no se","Index finger",January,Winter,No,No,Pizza/Pasta,"Powdered drink",English,7,7,3,"Yes - other","In person",100,100,20,5,10,30,2,10,10,5,5,5,10,2,"A lot","Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,Relative,Health
USA,TX,2019,"10        ",Female,14,Right-Handed,156,9,177,2,Bus,30,.44,44,Swimming,906,855,689,603,478,495,9,"Same length",65,70,"Ring finger",July,Spring,No,No,Desserts,"Soft drink (caffeinated)",Science," 7-8",6-8,5,"Yes - other",Other,0,0,,1,10,46,8,10,8,6,14,24,0,4,Some,Other,Other,Fly,Rich,Relative,"Wildlife, animals"
USA,TX,2018,"12        ",Female,17,Right-Handed,152.4,26.7,5,1,Car,5,0.819,46,Baseball/Softball,900,5,700,500,800,1000,26.7,"Left foot",,,"Ring finger",June,Summer,No,No,Pizza/Pasta,Water,"Physical education",9,10,4,"Yes - broadband connection","Text messaging",50,100,20,1,40,80,10,0,0,2,7,8,25,5,Some,Other,"Rap/Hip hop",Telepathy,Happy,Actor,Health
USA,TX,2019,"8         ",Male,13,Right-Handed,155,26.5,162.5,1,Car,14,.328,41,Tennis,,,,,,,26.5,"Same length",75,78,"Index finger",February,Fall,No,No,Meat,Water,History,8,16,4,"Yes - broadband connection","In person",7,25,6,0.5,3,10,6,9,4,3,2,2,0,0,Some,"Graduate degree",Country,Fly,Happy,Relative,Health
USA,TX,2013,"5         ",Female,11,Right-Handed,130,21,139,1,Car,5,0.606,61,Cycling,1000,1000,1000,1000,5,0,22,"Left foot",70,80,"Ring finger",September,Spring,Yes,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",8,6,5,"Yes - dial-up connection","In person",0,2,5,2,3,0,8,3,0,0,1,9,3,12,"Very little","Graduate degree",Country,Fly,Healthy,Teacher,"Wildlife, animals"
USA,TX,2016,"12        ",Female,16,Right-Handed,175,26,170,3,Car,60,.604,42,"Table Tennis",80,50,20,5,0,0,25,"Right foot",76,78,"Ring finger",October,Fall,No,No,"No favorite",Water,Art,5,10,3,"Yes - other","Text messaging",100,100,3,0,6,1,1,0,.5,1,4,.5,0,1,"A lot","Graduate degree",Pop,"Freeze time",Happy,Other,"International aid"
USA,TX,2016,"6         ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2016,"12        ",Male,17,Ambidextrous,194,30,198,1,Boat,3,.296,63,"Football (American)",0,0,0,0,0,0,29,"Right foot",100,100,"Ring finger",January,Summer,Yes,No,Meat,Water,Science,12,4,4,"Yes - broadband connection","Text messaging",50,20,,,,,,,,,,,,,,,,,,,
USA,TX,2013,"11        ",Male,17,Right-Handed,181,27,180,2,Car,4,.412,61,"Football (American)",400,400,600,600,200,350,27,"Same length",80,95,"Ring finger",December,Winter,No,No,Meat,"Sports drink","Mathematics and statistics",6,6,6,"Yes - broadband connection","Cell phone",20,20,72,3,4,24,35,15,24,50,10,20,15,15,Some,"Graduate degree",Other,Telepathy,Famous,Relative,Other
USA,TX,2024,"12        ",Male,17,Right-Handed,190,28.5,160,1,Car,12,.271,55,Baseball/Softball,500,200,750,600,800,950,28.5,"Same length",70,75,"Ring finger",December,Summer,Yes,No,Meat,Milk,,6,9,4,"Yes - other","In person",50,50,12,4,0,30,20,5,10,12,10,10,0,5,Some,"Graduate degree","Rock and roll",Invisibility,Rich,Relative,"Education/Youth development"
USA,TX,2021,"12        ",Male,17,Right-Handed,165,25,165,2,Bus,5,.811,46,Cycling,0,500,300,700,400,1000,25,"Same length",80,60,"Same length",May,Summer,No,No,"No favorite",Water,"Mathematics and statistics",6,7,4,"Yes - broadband connection","In person",30,35,40,3,10,20,10,0,20,40,30,16,0,30,Some,"Graduate degree",Classical,Invisibility,Happy,Relative,Health
USA,TX,2013,"12        ",Female,16,Right-Handed,147.3,21,147.3,2,Car,15,0.776,59,Soccer,500,500,600,400,1000,1000,21,"Same length",70,75,"Ring finger",February,Summer,No,No,Fruit,"Soft drink (caffeinated)","Mathematics and statistics",7,10,6,"Yes - broadband connection","Text messaging",200,300,4,3,3,5,4,0,3,8,8,2,0,6,Some,"Graduate degree",Pop,Invisibility,Rich,"Sports person",Health
USA,TX,2012,"12        ",Female,18,Right-Handed,157,21,144,2,Car,10,.431,,Soccer,1000,1000,900,900,500,600,21,"Same length",7.5,6.5,"Index finger",August,Spring,No,No,Pizza/Pasta,Water,English,7,8,3,"No internet connection","Text messaging",80,95,11,6,2,7,2,0,8,5,3,6,12,5,Some,"Graduate degree",Pop,Fly,Healthy,Other,"Wildlife, animals"
USA,TX,2016,"12        ",Female,17,Right-Handed,152.4,25.1,60.96,1,Car,10,0.587,54,Golf,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"12        ",Male,16,Right-Handed,90,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"12        ",Female,17,Right-Handed,168,25,161,1,Car,14,0.63,40,Tennis,996,997,998,995,999,1000,25,"Same length",70,65,"Index finger",February,Fall,No,No,Vegetables,Water,Art,5-6,6-8,6,"Yes - broadband connection","Text messaging",200,200,10,2,0,10,3,2,0,60,60,8,0,8,"Very little","Graduate degree","Heavy metal",Telepathy,Happy,"Religious figure","Education/Youth development"
USA,TX,2016,"12        ",Male,17,Right-Handed,660,100,600,1,Car,10,0.704,46,Basketball,1000,1000,1000,1000,600,1000,100,"Same length",230,230,"Same length",October,Fall,Yes,No,Soups,Milk,Science,7,9,7,"Yes - other","Internet chat or instant messaging",100,105,5,7,1,2,14,2,21,100,1,1,0,2,Some,"Some college","Rap/Hip hop",Invisibility,Rich,"Sports person","Wildlife, animals"
USA,TX,2021,"6         ",Male,11,Right-Handed,166,25,161,1,Skateboard/Scooter/Rollerblade,6,0.295,48,Other,1000,1000,503,1000,283,957,25,"Same length",65,70,"Ring finger",January,Fall,No,No,Meat,Water,"Computers and technology",10,9,4,"Yes - broadband connection","In person",0,52,0,0,3,12,0,15,1,1,20,1,0,0,"A lot","Undergraduate degree",Techno/Electronic,Telepathy,Happy,Relative,"International aid"
USA,TX,2023,"12        ",Male,19,Right-Handed,"6,1",5,4,2,Car,2,0.879,43,Other,1000,1000,1000,1000,0,0,5,"Same length",1,3,"Same length",January,Winter,No,No,Other,Water,Other,10:30,1AM,5,"Yes - other","Text messaging",0,0,0,0,2,4,0,3,2,1,0,10,0,0,Some,Other,Other,"Super strength",Healthy,Other,Health
USA,TX,2023,"12        ",Male,16,Right-Handed,170,27,171,1,Car,7,.35,35,"Table Tennis",745,609,521,508,556,611,27,"Same length",78,78,"Same length",June,Winter,Yes,No,Meat,Water,Music,7,10,3,"Yes - broadband connection","Internet chat or instant messaging",1,3,6,3,4,9,1,24,0,3,20,9,0,1,Some,Other,Pop,"Freeze time",Happy,Relative,Health
USA,TX,2015,"4         ",Male,9,Right-Handed,131,20,134,2,Car,3,0.773,95,Baseball/Softball,898,743,904,818,230,642,20,"Same length",70,78,"Ring finger",June,Summer,Yes,Yes,Pizza/Pasta,Milk,"Mathematics and statistics",9,10,4,"Yes - other","In person",0,0,5,0,7,2,2,7,0,0,5,2,0,1,"Very little","Graduate degree",Other,Invisibility,Healthy,Relative,Environment
USA,TX,2014,"12        ",Female,17,Right-Handed,158,24,158,2,Car,20,0.386,46,Other,1000,1000,1000,786,460,406,24,"Same length",80,70,"Index finger",July,Winter,Yes,No,"No favorite",Water,Other,9,10,5,"Yes - broadband connection","In person",3,4,10,2,2,5,3,0,7,2,7,3,0,4,"Very little",Other,Other,Fly,Healthy,Relative,Health
USA,TX,2021,"12        ",Female,17,Right-Handed,175,25,175,1,Car,5,.71,45,Other,800,500,200,300,800,800,23,"Right foot",10,9,"Index finger",January,Fall,No,No,Fruit,Water,Science,6,7,6,"Yes - broadband connection","Text messaging",50,121,8,2,15,3,18,0,12,6,4,3,0,3,"A lot","Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,"Sports person",Health
USA,TX,2013,"5         ",Female,11,Right-Handed,159,25,155,4,Car,4,0.397,57,Dancing,1000,1000,1000,1000,128,16,25,"Same length",80,70,"Index finger",May,Summer,Yes,No,Desserts,Juice,"Physical education",10,7,5,"Yes - other","In person",0,0,9,1,2,7,1,0,5,0,5,9,0,6,Some,"Graduate degree",Pop,Invisibility,Famous,"Musician or singer",Other
USA,TX,2023,"8         ",Male,13,Right-Handed,163,25,166,2,Car,3,0.341,45,Soccer,588,578,401,701,123,615,25,"Left foot",69,60,"Ring finger",December,Summer,Yes,No,Meat,Water,"Mathematics and statistics",8,10,3,"Yes - broadband connection","Internet chat or instant messaging",40,10,4,0,5,8,4,12,2,1,2,1,0,1,Some,Other,"Rap/Hip hop",Telepathy,Rich,"Sports person","International aid"
USA,TX,2019,"12        ",Female,16,Right-Handed,164.6,23.5,165,2,Bus,10,.876,54,Basketball,1000,1000,1000,1000,500,600,23,"Right foot",7.7,8,"Ring finger",March,Fall,Yes,No,Pizza/Pasta,Water,Science,7,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,40,0,2,23,15,5,0,14,14,5,7,0,6,"A lot","Graduate degree",Reggae,Telepathy,Happy,Relative,"Wildlife, animals"
USA,TX,2015,"12        ",Female,16,Right-Handed,60,10,55,2,Car,15,0.425,30,Baseball/Softball,800,800,1000,800,700,1000,10,"Same length",30,35,"Ring finger",May,Spring,No,No,Fruit,Water,"Mathematics and statistics",7,10,5,"Yes - broadband connection","Cell phone",90,110,10,2,0,2,3,0,5,10,9,7,0,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Environment
USA,TX,2023,"12        ",Female,18,Right-Handed,163cm,24cm,147cm,1,Car,15,0.337,33,Athletics,722,567,155,556,332,604,24,"Same length",84mm,77mm,"Index finger",July,Winter,No,No,Pizza/Pasta,Water,Art,"8 ",5,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20,50,25,30,10,15,10,0,85,12,85,25,0,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,Health
USA,TX,2023,"12        ",Female,16,Right-Handed,170.1,22.86,,2,Car,5,,,Golf,1000,900,1000,600,800,900,,"Same length",,,"Ring finger",February,Summer,No,No,Poultry,"Energy drink","Mathematics and statistics",8,12,7,"Yes - broadband connection","Text messaging",50,200,12,16,10,6,5,6,4,5,6,7,4,5,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer",Health
USA,TX,2017,"12        ",Male,17,Right-Handed,172,22,175,1,Car,25,0.386,39,Basketball,450,750,950,900,400,6502,26,"Same length",80,80,"Ring finger",July,Spring,Yes,No,Meat,"Soft drink (caffeinated)",Science,8,6,4,"Yes - broadband connection","Text messaging",10,12,3,2,7,8,7,3,5,6,10,5,0,7,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Health
USA,TX,2019,"6         ",Female,11,Right-Handed,150,20,156,2,Car,"2 min",0.543,37,Other,500,400,100,600,600,600,20,"Same length",,,,,,,,,,,,,,,,,,2,20min,10,7,10,0,1,2,3,0,0,0,None,Other,Pop,Fly,Rich,Other,"Wildlife, animals"
