Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,FL,2019,"6         ",Female,11,Right-Handed,153,20,152,2,Car,30,0.745,58,Dancing,1000,1000,1000,1000,10,500,18,"Right foot",70.5,80,"Ring finger",June,Spring,No,No,"No favorite",Water,Science,8,12,3,"Yes - broadband connection","Text messaging",20,15,40,6,28,20,10,0,4,4,4,0,0,0,"A lot","Graduate degree",Pop,Invisibility,Rich,Other,"Wildlife, animals"
USA,FL,2010,"12        ",Female,17,Left-Handed,170,26.5,167,2,Car,20,.375,38,Soccer,524,535,797,,241,347,28.5,"Left foot",83,78,"Index finger",July,Spring,Yes,No,Seafood,Other,"Physical education",8,11,4,"Yes - broadband connection","In person",150,155,5,2,6,2,10,5,3,15,2,2,0,7,Some,"Graduate degree",Country,Fly,Happy,Relative,Health
USA,FL,2016,"11        ",Female,17,Right-Handed,240,24,156,1,Bus,25,.649,72,Other,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2020,"12        ",Female,16,Right-Handed,155,20,114,1,Bus,30,0.324,36,Gymnastics,700,500,990,800,600,700,20,"Same length",65,64,"Index finger",February,Fall,No,Yes,Pizza/Pasta,Water,Other,7,10,2,"Yes - broadband connection","Internet chat or instant messaging",5,4,5,0,10,21,3,0,4,7,20,5,0,7,Some,"Graduate degree",Pop,Fly,Happy,Teacher,Health
USA,FL,2021,"11        ",Female,17,Right-Handed,161,22,126,1,Car,10,0.691,63,Swimming,1000,1000,1000,1000,400,700,22,"Same length",90,82,"Index finger",September,Summer,Yes,No,Seafood,"Soft drink (non-caffeinated)",English,7,9,5,"Yes - broadband connection","Text messaging",30,40,,,,,,,,,,,,,Some,"Undergraduate degree",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,FL,2021,"11        ",Male,17,Right-Handed,173,25,175,1,Car,25,.404,60,Baseball/Softball,500,500,500,900,750,1000,25,"Same length",70,70,"Same length",October,Summer,Yes,No,Meat,"Soft drink (non-caffeinated)",History,8,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,40,5,2,50,4,20,70,5,40,40,2,1,"A lot","Graduate degree","Rap/Hip hop","Super strength",Rich,"Sports person","Arts, culture, sports"
USA,FL,2019,"12        ",Female,17,Right-Handed,149.5,23.5,153.6,2,Car,10,0.76,41,None,1000,1000,1000,1000,800,800,23.5,"Same length",80,65,"Same length",May,Spring,Yes,No,Seafood,Water,"Mathematics and statistics",6,8,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",1000,1000,50,2,2,15,2,1,40,30,50,1,0,5,"A lot","Graduate degree",Pop,Fly,Happy,"Business person",Health
USA,FL,2020,"12        ",Male,17,Right-Handed,178,27.5,182.8,2,Car,32,0.299,40,Lacrosse,717,412,348,497,310,904,27.5,"Same length",72.5,75,"Ring finger",April,Fall,No,No,Meat,Water,"Physical education",5-6,10,6,"Yes - broadband connection","Cell phone",0,12,12,,,,,,,,,,,,,,,,,,
USA,FL,2017,"12        ",Male,16,Right-Handed,166,26,169,3,Walk,5,.3,44,Soccer,800,600,700,600,500,1000,26,"Same length",85,87,"Ring finger",December,Summer,Yes,,Pizza/Pasta,Juice,Science,8,9,4,"Yes - broadband connection","Internet chat or instant messaging",120,1000,35,1,14,0,28,0,14,2,21,0,0,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"Wildlife, animals"
USA,FL,2015,"7         ",Male,11,Right-Handed,150,85,142,1,Car,3,0.91,85,Soccer,789,874,868,679,1000,1000,83,"Right foot",250,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2015,"7         ",Female,12,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"6         ",Female,12,Right-Handed,145,24,142,2,Bus,20,0.992,0.56,None,800,800,400,600,9,10,24,"Same length",70,80,"Ring finger",October,Winter,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Mathematics and statistics",8,5,4,"Yes - broadband connection","Text messaging",5,5,40,1,20,3,0,0,10,5,35,5,0,2,None,"Graduate degree",,,,,
USA,FL,2016,"7         ",Male,12,Right-Handed,56,12,12,1,Car,5,,,Basketball,1000,999,1000,999,1000,1000,12,"Same length",4,3,"Same length",September,Summer,Yes,No,"No favorite",Water,"Social studies",7,10,3,"Yes - broadband connection","Cell phone",7,5,70,10,20,60,30,20,30,30,40,30,20,30,"Very little","Some college",Pop,Invisibility,Famous,Other,Other
USA,FL,2022,"11        ",Female,16,Right-Handed,172.7,25,160,1,Car,10,,,Other,200,100,500,1000,200,500,25,"Right foot",,,,February,Winter,No,No,Pizza/Pasta,Coffee,Science,7,8,5,"Yes - dial-up connection","Cell phone",50,50,20,30,20,20,20,20,20,20,20,20,20,20,Some,"Graduate degree",Country,"Freeze time",Happy,"Business person","Wildlife, animals"
USA,FL,2022,"11        ",Male,17,Right-Handed,175,30,175,1,Car,15,0.4,43,Soccer,1000,1000,1000,1000,1000,1000,30,"Same length",90,70,"Same length",September,Fall,No,No,Meat,Water,History,6,6,8,"Yes - other","Myspace, Facebook, other social networking sites, or blog",500,1000,10,10,10,10,10,10,10,10,10,10,10,10,None,"Some college",Country,Fly,Rich,Politician,"Wildlife, animals"
USA,FL,2014,"12        ",Male,17,Right-Handed,172,25,182,2,Car,25,0.566,44,Athletics,,,,,,,25,"Same length",70,75,"Ring finger",June,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",English,6,12,5,"Yes - other","Text messaging",175,190,15,3,4,15,10,5,5,20,10,5,0,2,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,FL,2018,"12        ",Female,17,Right-Handed,160,21,147,1,Car,30,0.394,43,Soccer,733,690,824,770,487,610,20,"Right foot",45,40,"Index finger",July,Summer,No,No,Breads/Sandwiches,Water,History,7,9,4,"Yes - broadband connection","In person",30,60,9,3,2,5,3,0,9,13,9,1,15,4,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,Health
USA,FL,2020,"12        ",Female,18,Right-Handed,165,24,176,1,Car,15,0.364,"48 ",Athletics,936,925,925,890,672,700,23,"Right foot",90,100,"Ring finger",December,Summer,No,No,Meat,Water,Science,4,10,4,"Yes - broadband connection","Text messaging",50,60,10,10,12,10,14,0,7,10,8,10,0,4,"A lot","Graduate degree",Pop,"Freeze time",Happy,"Doctor or nurse",Health
USA,FL,2017,"9         ",Female,15,Right-Handed,176,26,171,2,Walk,5,0.355,58,Golf,1000,1000,1000,1000,1000,1000,26,"Same length",12.5,13,"Ring finger",August,Winter,Yes,No,Pizza/Pasta,Water,Languages,8,7,3,"Yes - other","Cell phone",40,60,0,10,6,0,55,0,15,3,3,0,0,1,Some,"Undergraduate degree",Other,Telepathy,Rich,"Musician or singer","Wildlife, animals"
USA,FL,2017,"12        ",Male,16,Right-Handed,170,25,170,2,Car,7,0.394,34,Basketball,500,500,800,400,200,500,26,"Left foot",94,102,"Ring finger",June,Summer,Yes,No,Meat,Water,"Physical education",7,10,4,"Yes - broadband connection","Text messaging",150,200,15,3,,,,,,,,,,,,,,,,,
USA,FL,2017,"12        ",Male,18,Right-Handed,184,28,189,4,Car,20,0.324,36,Swimming,700,600,700,800,400,800,27,"Right foot",130,92,"Index finger",May,Winter,Yes,No,Meat,Tea,Geography,3,12,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",4,7,6,1,3,10,40,1,36,20,32,2,0,4,Some,"Graduate degree",Other,"Freeze time",Healthy,"Sports person",Health
USA,FL,2021,"12        ",Female,17,Right-Handed,66,23,70,2,Car,20,0.432,27,Swimming,898,898,920,899,620,973,24,"Left foot",88,99,"Ring finger",February,Winter,No,Yes,Fruit,Water,History,6,9,4,"Yes - broadband connection","Cell phone",20,27,10,1,5,1,20,0,4,1,20,2,0,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Health
USA,FL,2019,"12        ",Male,17,Left-Handed,178,26,178,1,Car,5,0.695,48,"Football (American)",1000,950,900,1000,1000,1000,26,"Same length",30,35,"Ring finger",December,Summer,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",7,2,6,"Yes - broadband connection","Internet chat or instant messaging",4,20,5,6,2,5,2,10,8,2,2,0,16,2,"Very little","Some college","Heavy metal","Freeze time",Rich,Other,Health
USA,FL,2022,"12        ",Female,17,Right-Handed,155,22,155,1,Car,12,0.358,47,Soccer,733,503,150,433,722,743,23,"Left foot",64,64,"Same length",December,Winter,No,No,Poultry,Water,Music,7,5,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20,30,10,6,10,20,10,1,100,50,100,10,0,4,,"Graduate degree","Rock and roll","Freeze time",Happy,Relative,Other
USA,FL,2020,"12        ",Male,17,Right-Handed,171,23,173,2,Car,50,0.453,48,Other,535,599,701,850,508,947,23,"Right foot",71,Yu,"Index finger",August,Fall,Yes,No,Fruit,Juice,Science,6,7,4,"Yes - broadband connection","Cell phone",100,244,0,4,10,3,0,12,0,255,0,1,6,4,Some,"Graduate degree","Rock and roll",Invisibility,Happy,Teacher,Health
USA,FL,2016,"11        ",Female,16,Right-Handed,140,21,140,1,Car,20,.506,36,Running/Jogging,840,781,706,701,362,500,22,"Left foot",75,65,"Index finger",February,Winter,No,No,Pizza/Pasta,Tea,"Mathematics and statistics",8,10,4,"Yes - dial-up connection","Text messaging",50,50,3,10,2,9,0,10,6,6,11,4,0,3,Some,"Undergraduate degree",Other,"Freeze time",Healthy,Relative,Health
USA,FL,2015,"7         ",Female,12,Left-Handed,145,95,145,1,Car,30,.725,32,Soccer,100,150,50,500,950,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2014,"12        ",Male,17,Right-Handed,172,27,167,2,Car,25,.329,47,Soccer,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"6         ",Male,99999,Right-Handed,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2016,"7         ",Male,12,Right-Handed,5.3,270,161,1,Car,15,,,Baseball/Softball,5,7,8,5,10,10,270,"Same length",900,600,"Index finger",April,Summer,No,No,"No favorite","Sports drink","Mathematics and statistics","9 ",10,5,"Yes - other","Text messaging",5,2,2,0,1,2,2,3,3,1,4,2,0,1,Some,"Some college","Rap/Hip hop",Fly,Famous,Relative,Environment
USA,FL,2015,"7         ",Female,12,Left-Handed,152.4,9,152,2,Car,15,1.019,50,Other,1000,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2018,"12        ",Female,17,Right-Handed,183.5,22,150,2,Car,7,.41,46,Other,743,797,921,818,697,733,21,"Right foot",80,77,"Index finger",August,Fall,No,No,Pizza/Pasta,Water,Art,7,9,6,"Yes - other","Text messaging",16,20,14,2,23,33,7,0,5,30,26,0,12,10,"A lot","Graduate degree","Rock and roll",Fly,Happy,Relative,Health
USA,FL,2015,"11        ",Male,16,Right-Handed,182.9,27.3,183,1,Car,10,0.278,32,Other,551,139,652,401,0,5,27.3,"Same length",16,23,"Ring finger",February,Fall,No,No,"No favorite",Water,Other,7,9,5,"Yes - other","In person",80,300,5,1,2,5,4,2,2,2,2,2,5,2,Some,Other,Country,"Super strength",Happy,Relative,Health
USA,FL,2012,"12        ",Male,17,Left-Handed,189,27,189,4,Bus,15,0.265,,Tennis,800,600,950,962,400,600,23,"Same length",95,91,"Same length",March,Spring,No,No,Meat,"Sports drink","Mathematics and statistics",8,8,2,"Yes - other","In person",51,52,0.25,0.25,10,1,30,0,10,1,15,1,0,2,"A lot","Undergraduate degree","Rap/Hip hop",Fly,Healthy,Relative,Other
USA,FL,2010,"11        ",Female,15,Right-Handed,169,24,170,2,Car,13,.419,50,Dancing,900,800,900,,800,800,25.5,"Left foot",80,82,"Ring finger",September,Fall,Yes,No,Pizza/Pasta,Water,"Social studies",7,9,3,"Yes - broadband connection","In person",4,5,20,2,17,15,6,0,2,2,8,6,0,4,"A lot","Graduate degree",Pop,Fly,Happy,Politician,"International aid"
USA,FL,2011,"12        ",Female,17,Ambidextrous,167,22.5,157.5,2,Car,40,.285,29,Dancing,1000,1000,1000,,1000,1000,24.5,"Left foot",70,65,"Index finger",January,Winter,Yes,Yes,Desserts,Water,Languages,7,13,2,"Yes - other","Text messaging",800,500,7,2,4,4,0,0,4,10,4,4,0,1,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Rich,Actor,Health
USA,FL,2016,"11        ",Female,17,Right-Handed,160,23,151,1,Car,10,.232,27,Swimming,1000,1000,1000,1000,400,800,23,"Same length",70,60,"Index finger",October,Summer,Yes,Yes,"Rice/Noodle dishes",Water,"Social studies",7,12,3,"Yes - other","In person",50,50,40,28,4,4,4,2,10,84,24,10,4,24,"A lot","Undergraduate degree","Rap/Hip hop",Telepathy,Happy,Other,"Wildlife, animals"
USA,FL,2022,"12        ",Male,17,Right-Handed,180,27,176,3,Walk,15,0.223,30,Other,600,400,400,400,600,700,26,"Right foot",73,82,"Ring finger",December,Winter,No,No,"Rice/Noodle dishes",Water,"Computers and technology",6.5,9,3,"Yes - broadband connection",Other,80,60,14,3,3,5,1,42,15,10,50,7,0,3,"A lot","Graduate degree",Techno/Electronic,Fly,Happy,"Sports person",Health
USA,FL,2017,"12        ",Male,17,Right-Handed,191,40,81,2,Walk,4,0.294,51,"Football (American)",668,840,834,818,492,497,40,"Same length",90,80.3,"Index finger",December,Summer,Yes,No,Meat,Water,"Physical education",6,9,3,"Yes - broadband connection","Text messaging",45,100,5,1,10,2,20,3,20,20,5,3,0,0,Some,"Graduate degree","Rap/Hip hop","Super strength",Happy,Relative,"Education/Youth development"
USA,FL,2015,"12        ",Male,17,Left-Handed,175,25,174,2,Car,25,0.927,49,"Table Tennis",800,800,800,800,1000,1000,26,"Left foot",100,82,"Index finger",January,Winter,No,No,Meat,Water,,7,10,5,"Yes - broadband connection","Text messaging",100,150,21,1,1,0,1,0,6,6,70,4,0,0,"Very little","Undergraduate degree",Classical,Invisibility,Happy,Other,"Arts, culture, sports"
USA,FL,2024,"12        ",Male,18,Right-Handed,188,28,191,1,Car,20,0.571,53,Other,1000,59,64,48,27,246,29,"Left foot",10,10,"Ring finger",March,Summer,No,No,Meat,Water,Other,5.5,5.5,2,"Yes - broadband connection","Internet chat or instant messaging",38,70,0,0,3,1,6,0,1,1,0,0,24,2,None,"Some college",Reggae,"Freeze time",Rich,"Religious figure",Other
USA,FL,2015,"12        ",Female,17,Right-Handed,162.2,21.6,157.5,1,Car,50,0.5,41,Other,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2022,"11        ",Male,16,Right-Handed,5’7,20,100,1,Car,15,.68,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2022,"11        ",Female,16,Right-Handed,"175 ",24,200,2,Car,"20 ",0.635,48,Other,800,"750 ",900,700,1000,875,"26 ","Left foot","75 ",73,"Index finger",December,Spring,Yes,No,"Rice/Noodle dishes",Water,Science,7,9,5,"Yes - other","In person","15 ",15,12,8,9,48,14,8,48,36,"9 ",9,0,5,Some,"Undergraduate degree",Pop,Fly,Healthy,"Sports person",Environment
USA,FL,2012,"12        ",Male,18,Ambidextrous,176,26,176,1,Car,7,0.286,,"Football (American)",50,100,50,100,300,400,27,"Left foot",80,92,"Ring finger",June,Fall,No,No,Meat,Water,English,8,10,6,"Yes - broadband connection","In person",30,30,8,1,10,3,14,2,4,1,10,3,0,2,Some,"Graduate degree",Country,,Happy,,Health
USA,FL,2011,"5         ",Female,11,Right-Handed,147,21,139,2,Walk,5,1.376,57,"Football (American)",1000,1000,1000,,0,0,22,"Left foot",7,7,"Same length",May,Summer,Yes,No,Soups,"Powdered drink","Physical education",8,10,6,"No internet connection","In person",0,0,7,1,10,3,5,0,0,5,4,6,0,0,"A lot","Graduate degree",Pop,Fly,Happy,"Musician or singer","Wildlife, animals"
USA,FL,2018,"12        ",Male,17,Right-Handed,184,28,186,1,Car,10,.718,54,Lacrosse,1000,500,500,750,750,1000,27,"Right foot",90,90,"Same length",March,Winter,No,No,Poultry,Water,History,7,5,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",10,10,28,1,7,3,5,1,7,7,7,10,0,4,Some,"Undergraduate degree","Rap/Hip hop",Fly,Rich,Relative,Health
USA,FL,2021,"12        ",Female,17,Right-Handed,176,23,183,1,Car,25,0.36,30,Dancing,444,400,600,444,1000,600,22.5,"Right foot",7.5,7.7,"Ring finger",March,Fall,No,No,Desserts,Coffee,Science,3-4,3,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",10,300,8,3,20,15,8,15,8,20,16,20,5,2,"A lot","Graduate degree",Other,Fly,Rich,Actor,Health
USA,FL,2014,"12        ",Male,17,Right-Handed,191,30,191,1,Walk,30,0.278,50,Golf,600,650,800,800,950,870,30,"Same length",9.5,9.5,"Same length",March,Winter,No,No,Meat,Water,"Computers and technology",5,12,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,15,2,0.5,5,1,10,0,10,10,50,5,0,2,"A lot","Graduate degree","Punk rock","Freeze time",Rich,Teacher,"Arts, culture, sports"
USA,FL,2017,"12        ",Male,17,Right-Handed,172.7,26.7,173,1,Walk,7,.045,49,Lacrosse,85,85,90,90,100,100,26,"Same length",80,90,"Ring finger",March,Summer,Yes,No,"No favorite","Sports drink",Science,7,10,3,"Yes - broadband connection","In person",200,200,8,10,10,0,20,5,2,1,5,6,0,0,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,Relative,Environment
USA,FL,2019,"12        ",Male,17,Right-Handed,178,28,172,1,Car,35,0.6,20,"Table Tennis",500,700,1000,600,1000,1000,27,"Right foot",82,81,"Same length",December,Winter,Yes,No,Meat,Water,Music,6,8,4,"Yes - broadband connection","Internet chat or instant messaging",1000,1000,10,10,1,1,0,10,20,10,50,0,0,0,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Rich,"Business person",Health
USA,FL,2021,"11        ",Male,17,Left-Handed,6’1,30,78,1,Car,15,0.715,62,Swimming,500,500,700,800,400,1000,30,"Same length",80,90,"Ring finger",March,Summer,Yes,No,Seafood,Water,Science,8,10,4,"Yes - other","In person",5,5,,,,,,,,,,,,,"A lot","Some college","Rap/Hip hop",Invisibility,Happy,Relative,"International aid"
USA,FL,2015,"7         ",Female,12,Right-Handed,152,90,147,1,Car,15,.799,58,Swimming,1000,850,700,700,1000,1000,90,"Same length",280,270,"Index finger",June,Fall,No,No,Other,Other,History,8.5,10,5,"Yes - broadband connection","Text messaging",1000,,,,,,,,,,,,,,,,,,,,
USA,FL,2018,"12        ",Male,17,Right-Handed,170,25,170,2,Car,10,.656,44,Athletics,900,900,600,500,500,500,25,"Same length",80,75,"Index finger",June,Summer,Yes,No,Pizza/Pasta,Water,"Physical education",6,6,5,"Yes - broadband connection","In person",,,45,14,7,7,21,1,40,5,10,1,0,2,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Business person",Health
USA,FL,2018,"12        ",Female,16,Right-Handed,168,25,165,1,Car,5,0.661,56,Other,,,,,,,24,"Right foot",9,10,"Ring finger",April,Fall,Yes,No,Poultry,Water,English,6,8,2,"Yes - other","Cell phone",100,120,38,4,5,12,28,1,11,12,48,16,8,8,"A lot","Graduate degree",Country,Fly,Happy,"Religious figure",Religious
USA,FL,2011,"12        ",Female,18,Right-Handed,165,23,175,1,Car,7,.345,44,Baseball/Softball,250,100,500,,700,800,22,"Right foot",9,10,"Ring finger",October,Winter,No,No,Meat,"Soft drink (caffeinated)",English,5,7,5,"Yes - broadband connection","Text messaging",250,400,200,235,.5,10,20,2,40,240,200,140,6,3,"Very little","Graduate degree",Gospel,Telepathy,Healthy,Teacher,Religious
USA,FL,2011,"5         ",Female,10,Ambidextrous,137,20,135,2,Car,45,0.437,56,Soccer,759,422,1000,,0,193,20,"Same length",63,55,"Index finger",May,Fall,Yes,No,Meat,Juice,History,"9 ",11,5,"Yes - broadband connection","In person",0,0,30,0,1,5,1,1,0,0,0,7,0,2,"Very little","Graduate degree",Country,Telepathy,Healthy,"Musician or singer",Environment
USA,FL,2018,"12        ",Female,17,Right-Handed,168,25,166,1,Car,15,.48,50,Tennis,500,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"6         ",Female,12,Right-Handed,777.2,10,150,1,Car,30,0.872,45,Other,10000,1000,10000,1000,10000,10000,10,"Same length",7,6,"Ring finger",November,Summer,No,No,Seafood,Water,"Computers and technology",7-8,5,3,"Yes - other","Text messaging",10-20,19,168,1,2,1,50,1,3,24,4,24,0,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person","Arts, culture, sports"
USA,FL,2019,"11        ",Male,16,Right-Handed,180,27,175,2,Car,15,.737,46,Baseball/Softball,900,900,700,900,850,850,27,"Same length",80,80,"Same length",April,Winter,No,No,Meat,Milk,Science,7,10,5,"Yes - broadband connection","Text messaging",10,25,10,1,10,8,25,12,4,1,2,10,0,3,"A lot","Graduate degree",Country,"Super strength",Happy,"Sports person","International aid"
USA,FL,2013,"12        ",Female,17,Left-Handed,1830,23,,1,Car,15,0.436,50,Swimming,900,900,1000,500,1000,1000,23,"Same length",110,70,"Index finger",November,Spring,No,No,Meat,Juice,English,7,10,2,"Yes - other","Text messaging",40,35,2,1,5,3,0,0,6,12,8,4,0,3,Some,"Graduate degree","Rap/Hip hop",,Happy,Relative,Health
USA,FL,2013,"12        ",Male,17,Right-Handed,176,27,191,1,Car,20,.339,37,Walking/Hiking,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2021,"12        ",Male,17,Right-Handed,180,25,25,2,Walk,21,.29,37,"Table Tennis",,,,,,,25,,90,90,"Index finger",March,Winter,Yes,No,Meat,Water,History,7,10,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",4,4,,,,,,,,,,,,,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"International aid"
USA,FL,2013,"12        ",Female,15,,173,25,173,3,Car,30,.43,29,Other,733,578,893,1000,64,246,26,"Left foot",91,83,"Index finger",December,Winter,Yes,Yes,Pizza/Pasta,Water,"Mathematics and statistics",9,9,3,"Yes - broadband connection","Text messaging",93,104,2,0,6,5,10,0,2,41,12,10,0,4,"A lot",Other,Country,"Freeze time",Happy,Relative,Other
USA,FL,2015,"12        ",Female,17,Right-Handed,173,25,172,1,Car,8,0.659,37,Cycling,500,500,1000,500,500,1000,24,"Right foot",91,98,"Ring finger",May,Summer,Yes,No,Pizza/Pasta,Water,Other,8,8,4,"Yes - broadband connection","Text messaging",110,150,26,4,10,12,0,1,2,3,1,1,7,0,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"International aid"
USA,FL,2013,"12        ",Male,16,Right-Handed,62,23,46,2,Car,45,0.569,37,Skateboarding/Rollerblading,6,6,5,9,7,9,23,"Same length",8,7,"Index finger",June,Winter,No,No,Pizza/Pasta,"Soft drink (non-caffeinated)",Music,6,10,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",7,10,9,0,30,12,25,9,15,13,40,0,0,7,Some,"Graduate degree",Gospel,"Freeze time",Happy,Friend,Religious
USA,FL,2021,"12        ",Female,17,Right-Handed,157,24,154,1,Car,25,0.748,42,Walking/Hiking,750,700,850,800,100,700,23,"Right foot",65,70,"Ring finger",April,Fall,No,No,"No favorite",Tea,History,6,7,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,75,7,3,12,100,8,0,19,1,125,0,0,2,"A lot","Graduate degree",Other,Telepathy,Happy,Relative,Health
USA,FL,2018,"11        ",Male,15,Left-Handed,135,23,164,2,Car,20,0.535,37,Tennis,532,487,214,753,890,1000,24,"Left foot",70,75,"Ring finger",October,Summer,No,No,Pizza/Pasta,Water,Music,6,12,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",1,1,15,2,30,10,6,10,20,3,12,5,0,2,"A lot",Other,Pop,Telepathy,Happy,Relative,"International aid"
USA,FL,2021,"12        ",Male,17,Right-Handed,172,26,180,2,Bus,"20 mi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2022,"11        ",Female,17,Right-Handed,144cm,21cm,140cm,1,Car,15,0.8,14,Other,1000,1000,1000,1000,1000,1000,21cm,"Same length",50mm,60mm,"Ring finger",October,Summer,No,Yes,Fruit,Water,Art,8,8,5,"Yes - dial-up connection","Text messaging",50,100,25,2,1,3,15,0,10,10,0,0,15,2,Some,"Graduate degree",Pop,"Super strength",Happy,"Sports person",Health
USA,FL,2011,"12        ",Female,17,Left-Handed,156,22,157,1,Car,12,.265,32,Other,500,750,650,,200,200,22,"Same length",750,650,"Index finger",May,Summer,No,No,Seafood,Water,"Physical education",6,14,5,"Yes - other","Text messaging",10,30,36,4,10,10,30,0,5,24,5,25,10,2,Some,"Undergraduate degree",Pop,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,FL,2018,"12        ",Female,17,Right-Handed,165,25,154,1,Car,21,.333,63,Soccer,500,500,500,500,700,700,24.5,"Right foot",70,75,"Ring finger",June,Summer,Yes,No,Desserts,Water,"Physical education",7,7,4,"Yes - other","In person",95,117,20,5,4,3,20,0,6,5,5,1,14,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Wildlife, animals"
USA,FL,2013,"12        ",Female,17,Left-Handed,169,25,169,1,Car,45,0.494,41,Baseball/Softball,200,200,200,200,100,100,24,"Right foot",70,70,"Same length",June,Fall,No,Yes,Pizza/Pasta,Milk,Art,5,8,4,"Yes - dial-up connection","In person",50,50,35,0,,,,,,,,,,,,,,,,,
USA,FL,2016,"7         ",Female,12,Right-Handed,125.5,25.5,173,1,Walk,15,,,Lacrosse,1000,999,56,10,1000,999,25.5,"Same length",80,90,"Ring finger",April,Winter,Yes,No,Salads,Water,Art,7,5,5,"Yes - broadband connection",Other,4,10,25,0,5,2,13,6,3,0,3,4,2,1,"Very little","Graduate degree",Pop,Fly,Healthy,Other,"Arts, culture, sports"
USA,FL,2014,"12        ",Male,17,Right-Handed,167,26,169,2,Car,45,.471,43,Other,800,900,700,600,900,900,23.5,"Right foot",7.5,7.5,"Same length",April,Fall,No,No,Meat,Water,Music,6,9,6,"Yes - broadband connection","Text messaging",130,135,50,5,10,50,5,,,,,,,,,,,,,,
