Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CA,2018,"12        ",Female,16,Right-Handed,160,23,164,2,Walk,25,0.687,64,Athletics,503,850,936,818,107,326,23,"Same length",60,70,"Ring finger",August,Winter,No,No,Other,Water,"Physical education",7,15,6,"Yes - other","In person",1,2,5,1,0,6,1,10,8,2,9,11,1,5,"A lot","Some college","Rap/Hip hop",Invisibility,Famous,Actor,Health
USA,CA,2011,"12        ",Male,17,Right-Handed,187.9,33.0,195.7,1,Car,6,.47,58,Cycling,800,700,400,,500,700,33.0,"Same length",17,18,"Ring finger",April,Winter,No,No,Poultry,Water,"Physical education",8,9,4,"Yes - broadband connection","In person",6,11,6,1,8,5,10,8,20,2,20,15,7,4,None,,,,,,
USA,CA,2014,"5         ",Female,10,Right-Handed,146,23,142,1,Car,10,.782,60,Soccer,800,500,1000,400,200,400,23,"Same length",70,65,"Same length",July,Summer,Yes,No,Meat,Water,English,9,9,5,"Yes - other","In person",0,0,35,1,3,6,15,1,0,0,3,10,2,1,"Very little","Graduate degree",Other,"Super strength",Happy,"Coach or club leader","Wildlife, animals"
USA,CA,2016,"5         ",Female,10,Right-Handed,147,22,148,1,Car,45,0.892,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2017,"7         ",Male,12,Right-Handed,171,26,174,2,Bicycle,15,0.287,50,,111,224,433,223,99999,99999,26,"Same length",90,80,"Index finger",October,Summer,No,No,Meat,"Soft drink (caffeinated)","Physical education",6.5,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,103,22,1,2,100,45,34,33,3,2.4,11,16,19.5,Some,"High school","Rap/Hip hop",Invisibility,Healthy,"Business person",Religious
USA,CA,2012,"10        ",Female,15,Right-Handed,167,23,157,2,Car,20,.731,49,Basketball,1000,1000,1000,1000,199,199,23,"Same length",70,70,"Same length",April,Winter,No,No,Pizza/Pasta,"Sports drink","Mathematics and statistics",10,12,6,"Yes - broadband connection","Text messaging",40,30,4,2,5,2,0,1,5,0,3,3,0,1,Some,Other,Classical,Invisibility,Healthy,"Sports person","Arts, culture, sports"
USA,CA,2015,"6         ",Female,12,Ambidextrous,153,23,154,2,Walk,4,0.35,46,Baseball/Softball,1000,1000,1000,904,241,246,25,"Left foot",90,80,"Index finger",March,Summer,No,Yes,Pizza/Pasta,Water,"Mathematics and statistics",8,6,5,"Yes - other",Other,0,0,180,60,120,90,360,240,0,0,240,40,0,60,"Very little","Graduate degree",Pop,Telepathy,Famous,"Musician or singer",Health
USA,CA,2018,"12        ",Female,16,Right-Handed,62,22,153,2,Car,20,0.536,45,Athletics,800,800,900,800,200,500,22,"Same length",6.5,6.5,"Same length",August,Winter,No,No,Seafood,Water,Art,6,10,5,"Yes - other","In person",4,35,45,6,10,50,10,5,60,70,50,60,25,40,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,CA,2015,"12        ",Female,17,Right-Handed,160,23,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2016,"12        ",Male,17,Right-Handed,181,30,195,1,Bus,75,43,65,Basketball,500,500,400,600,900,1000,30,"Same length",93,90,"Index finger",December,Winter,No,No,"No favorite","Soft drink (caffeinated)",Art,6,5,3,"Yes - broadband connection","Text messaging",10,10,64,5,13,5,16,0,150,10,110,10,0,5,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,Friend,Health
USA,CA,2023,"11        ",Male,16,Right-Handed,"5,9",12cm,50,1,Car,"10 ",0.4,0.5,Swimming,1000,9000,1000,1000,5000,1000,12,"Same length",21/2,3,"Ring finger",May,Winter,No,No,Meat,Water,History,9,11,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",9,8,6,2,2,5,10,0,0,1,8,2,"2 ",1,Some,"High school","Rock and roll",Fly,Happy,"Coach or club leader",Health
USA,CA,2015,"8         ",Male,13,Right-Handed,155,26.5,161,1,Walk,15,.3,20,Other,500,900,500,0,1000,1000,27,"Left foot",75,82,"Ring finger",April,Fall,No,No,"Rice/Noodle dishes",Water,"Computers and technology",7,4.5,2,"Yes - other","Internet chat or instant messaging",3,4,10,1,7,10,5,70,1,2,100,5,2,2,Some,"Graduate degree",Gospel,"Freeze time",Famous,Relative,Health
USA,CA,2018,"6         ",Male,11,Ambidextrous,133,21,132,2,Walk,28,0.442,53,"Martial Arts",775,561,824,545,374,225,22,"Left foot",62,58,"Index finger",February,Summer,No,No,Desserts,Water,"Computers and technology",10,15,2,"Yes - other",E-mail,3,1,5,.5,2,4,2,.5,1,1,0,0,0,1,"Very little","Graduate degree",Other,Invisibility,Happy,Other,"Wildlife, animals"
USA,CA,2023,"12        ",Female,17,Right-Handed,157,23,157,2,Car,10,.331,41,Bowling,1000,900,900,700,500,600,24,"Left foot",110,100,"Index finger",July,Summer,No,No,"Rice/Noodle dishes",Water,"Physical education",8,11,4,"Yes - broadband connection","Text messaging",150,150,6,1,6,4,0,0,0,7,12,4,0,1,"Very little","Graduate degree",Pop,Invisibility,Famous,Relative,Environment
USA,CA,2017,"12        ",Female,15,Right-Handed,152.4,24.6,,2,Car,7,.302,43,Basketball,500,200,200,200,500,800,24.6,"Same length",6.35,7.24,"Ring finger",September,Fall,Yes,No,Poultry,"Sports drink","Mathematics and statistics",7,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,15,3,1,10,10,0,0,3,1,1,13,0,5,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,"Musician or singer",Religious
USA,CA,2012,"12        ",Female,17,Right-Handed,154,22,150,2,Car,3,.787,49,Dancing,800,800,1000,1000,1000,1000,22,"Same length",65,60,"Index finger",July,Summer,Yes,No,Pizza/Pasta,Coffee,"Social studies",7,9,3,"Yes - broadband connection","Text messaging",50,50,7,.50,8,2,20,0,1,15,15,7,8,0,"A lot","Undergraduate degree",Country,Fly,Happy,"Sports person","Wildlife, animals"
USA,CA,2018,"12        ",Male,18,Right-Handed,170,120,172,3,Car,"5 ",0.98,57,Swimming,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2015,"12        ",Male,18,Right-Handed,193,31,193,1,Car,20,.7,40,Lacrosse,800,870,400,567,598,900,31,"Same length",90,100,"Index finger",April,Summer,No,No,Desserts,Water,History,9,10,6,"Yes - broadband connection","In person",30,30,10,1,6,8,10,5,3,2,2,4,0,0,"A lot","Graduate degree",Gospel,Fly,Rich,"Religious figure",Religious
USA,CA,2020,"12        ",Female,17,Right-Handed,5’2,"24 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2017,"12        ",Male,18,Right-Handed,178,28,177,1,Car,8,.3,37,Baseball/Softball,679,1000,904,845,1000,1000,28,"Same length",750,800,"Ring finger",July,Winter,No,No,"No favorite",Water,"Mathematics and statistics",6,7,2,"Yes - other","Text messaging",20,20,4,1,5,30,0,0,4,2,5,5,0,4,"A lot","Undergraduate degree","Rap/Hip hop","Super strength",Happy,Friend,Environment
USA,CA,2019,"11        ",Male,,Right-Handed,170,28,165,2,Bus,40,0.289,44,Swimming,701,701,882,695,471,909,28,"Same length",9,10,"Ring finger",September,Winter,No,No,Meat,Water,Science,5,9,7,"Yes - other","Internet chat or instant messaging",40,35,5,1,1,3,0,5,3,3,5,3,0,1,"A lot","Undergraduate degree","Rap/Hip hop",Invisibility,Rich,Friend,Environment
USA,CA,2012,"12        ",Male,17,Right-Handed,189,27,184,14,Car,5,.219,29,Soccer,10000,23,27,2,20000,90000,27,"Same length",80,77,"Index finger",August,Summer,No,No,Meat,"Energy drink","Physical education",24,3,702,"Yes - broadband connection","Text messaging",13999,99999,144,0,0,1,34,155,12,190,1,1,0,0,"A lot","Less than high school",Gospel,"Freeze time",Rich,"Religious figure",Other
USA,CA,2018,"12        ",Female,19,Right-Handed,5'3,5'5,64,2,Bus,5,,,Skateboarding/Rollerblading,1000,1000,1000,1000,50,199,5'5,"Same length",7.5,8,"Same length",August,Winter,Yes,No,Desserts,Water,Science,6hrs,10hrs,4,"Yes - dial-up connection","Internet chat or instant messaging",-,-,5,1,2,1,0,1,4,3,5,5,7,1,Some,"Some college",Other,"Freeze time",Happy,Other,"Wildlife, animals"
USA,CA,2020,"11        ",Male,16,Right-Handed,171.5,26.5,171.5,1,Car,6,.301,33,Walking/Hiking,455,353,631,636,428,529,25.8,"Right foot",86,90,"Ring finger",December,Fall,No,No,Pizza/Pasta,Water,"Computers and technology",7,8,4,"Yes - broadband connection",Other,2,2,10,>1,10,5,2,20,3,2,"a lot",0,0,3,Some,"Undergraduate degree","Heavy metal","Freeze time",Happy,"Religious figure",Religious
USA,CA,2018,"9         ",Male,15,Right-Handed,175.3,25.4,78.74,1,Car,10,0.382,40,Basketball,7,10,8,6,10,10,25.4,"Same length",90,100,"Ring finger",April,Summer,No,No,Meat,Water,"Physical education",8,8,7,"Yes - broadband connection","In person",13,14,35,1,2,20,12,4,0,2,1,10,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person",Health
USA,CA,2016,"4         ",Male,17,Right-Handed,173,26,178,2,Boat,10,"0.3 ",46,Walking/Hiking,1000,1000,1000,1000,1000,1000,26,"Right foot",91,90,"Ring finger",March,Winter,Yes,No,Meat,Water,Science,7.5,9,3,"Yes - broadband connection","Internet chat or instant messaging",9000,9001,2,0.1,12,2,12,6,4,2,20,0.1,0,2,Some,"Graduate degree",Other,Telepathy,Happy,Other,Health
USA,CA,2017,"12        ",Male,17,Right-Handed,175,27.3,176,1,Car,90,0.374,42,Soccer,0,500,750,500,1000,1000,26,"Same length",70,80,"Ring finger",June,Winter,No,No,Meat,Water,Art,6,12,6,"Yes - broadband connection","Text messaging",50,50,20,20,10,5,1,1,15,10,20,5,0,10,"A lot","Undergraduate degree","Punk rock",,Happy,"Business person","Education/Youth development"
USA,CA,2021,"11        ",Male,17,Right-Handed,170,26,170,3,Car,10,0.277,50,Running/Jogging,1000,1000,1000,1000,540,630,11,"Same length",7,7,"Same length",August,Winter,No,No,Meat,Water,"Physical education",5,3-5,10,"Yes - broadband connection","In person",100+,100+,6,1-5,10+,0,10+,15+,5+,10+,10+,0,30+,10+,Some,"Less than high school","Rap/Hip hop",Invisibility,Rich,"Sports person",Health
USA,CA,2023,"11        ",Female,17,Right-Handed,171,37,163,2,Car,20,0.461,37,Other,500,400,500,300,800,1000,37,"Same length",75,83,"Ring finger",May,Spring,Yes,No,Pizza/Pasta,Coffee,Science,6,10,3,"Yes - broadband connection","In person",40,50,14,30,3,2,25,0,8,6,10,1,0,1,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Friend,"International aid"
USA,CA,2015,"12        ",Male,17,Right-Handed,176,26.7,174,2,Walk,13,.589,38,Soccer,1000,1000,1000,1000,1000,1000,26.7,"Same length",74,78,"Ring finger",March,Fall,Yes,No,Pizza/Pasta,Water,,7,7,5,"Yes - broadband connection","Internet chat or instant messaging",10,10,15,1,7,5,0,15,3,5,28,20,0,1,Some,"Graduate degree","Rock and roll","Freeze time",Happy,Actor,"Education/Youth development"
USA,CA,2024,"12        ",Female,16,Left-Handed,164,28,164,2,Walk,5,0.46,39,Basketball,800,400,500,600,800,1000,28,"Same length",9,11,"Ring finger",September,Fall,No,No,Seafood,Water,Science,8,9,3,"Yes - broadband connection","In person",25,25,1,1,5,10,10,0,7,1,12,4,0,2,"Very little","Undergraduate degree",Jazz,"Freeze time",Rich,"Business person",Environment
USA,CA,2018,"12        ",Male,17,Right-Handed,180,20,170,1,Car,15,0.332,40,Other,800,780,810,600,700,700,16,"Same length",7.62,7.64,"Ring finger",October,Summer,Yes,No,Pizza/Pasta,Water,"Computers and technology",6,12,4,"Yes - broadband connection","Text messaging",20,22,4,0,10,5,4,2,3,1,20,10,0,2,Some,"Graduate degree",Other,"Freeze time",Happy,Other,"International aid"
USA,CA,2016,"12        ",Female,17,Right-Handed,162.5,17.8,162.5,2,Bus,25,0.394,37,Dancing,900,900,900,900,20,200,17.8,"Same length",66,64,"Index finger",January,Fall,Yes,No,"Rice/Noodle dishes",Water,Science,5,9,3,"Yes - broadband connection","Text messaging",20,30,10,2,42,15,1,0,2,3,20,3,0,4,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,Relative,Environment
USA,CA,2020,"11        ",Male,16,Right-Handed,179,28,186,1,Car,30,.363,39,Other,1000,500,750,750,1000,1000,28,"Same length",,80,"Ring finger",April,Summer,Yes,No,Pizza/Pasta,Water,Science,7.5,9,2,"Yes - broadband connection","Internet chat or instant messaging",50,225,48,3,10,5,20,5,24,24,72,5,0,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Environment
USA,CA,2016,"12        ",Female,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2021,"12        ",Male,17,Right-Handed,178,24,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2015,"5         ",Male,10,Right-Handed,149,25,156,1,Car,10,0.433,75,None,1000,91,235,128,1000,1000,26,"Same length",35,30,"Ring finger",September,Spring,No,No,"No favorite",Water,Art,12,10,6,"Yes - other","In person",3,2,45,3,5,20,5,12,15,3,5,6,0,2,Some,"Graduate degree","Rap/Hip hop",Fly,Healthy,Other,Other
USA,CA,2012,"12        ",Male,17,Right-Handed,201.6,23.4,204.2,1,Car,7,0.417,76,Swimming,900,500,100,800,1000,1000,23.4,"Same length",79,79,"Same length",July,Winter,Yes,No,Poultry,Water,Music,8,6,6,"Yes - broadband connection","In person",2,5,5,1,10,15,2,20,0,3,50,7,0,10,None,"Graduate degree",Jazz,Fly,Happy,Relative,Health
USA,CA,2021,"12        ",Female,16,Right-Handed,163,25,174.6,3,Bus,45,0.309,32,Basketball,1000,600,1000,700,1000,1000,25,"Same length",80,85,"Ring finger",June,Winter,Yes,No,Pizza/Pasta,Tea,Music,7,10,4,"Yes - broadband connection","Cell phone",50,60,45,15,30,10,7,15,2,20,100,7,2,4,"A lot","Graduate degree",Jazz,Invisibility,Rich,"Business person",Health
USA,CA,2018,"11        ",Male,17,Right-Handed,170,25,162,2,Car,12,.296,38,Walking/Hiking,850,750,850,850,600,750,25,"Same length",7.2,7.4,"Ring finger",October,Summer,Yes,No,"Rice/Noodle dishes",Water,"Computers and technology",7,9,6,"Yes - broadband connection","In person",10,10,5,0,7,7,0,10,10,1,35,0,0,7,Some,"Graduate degree",Pop,"Freeze time",Happy,Relative,"International aid"
USA,CA,2019,"11        ",Female,18,Right-Handed,54,21,141,3,Walk,20,0.342,38,Dancing,738,647,620,674,572,572,21,"Same length",7,6,"Index finger",December,Fall,No,No,"Rice/Noodle dishes",Water,Art,6,8,4,"Yes - other","In person",35,40,5,14,4,8,18,1,1,1,4,0,4,0,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,Friend,"Wildlife, animals"
USA,CA,2019,"12        ",Female,17,Right-Handed,153,19.5,154,1,Car,5,.378,55,Running/Jogging,800,800,500,200,700,800,22,"Left foot",62,70,"Ring finger",January,Fall,Yes,No,Fruit,Water,Languages,5,8,4,"Yes - broadband connection","Text messaging",100,200,4,10,13,2,16,0,8,9,3,0,7,5,"A lot","Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,Friend,Religious
USA,CA,2017,"12        ",Male,17,Right-Handed,173,24,170,2,Walk,15,.394,41,Dancing,800,700,500,400,500,800,24,"Same length",30,34,"Ring finger",December,Winter,No,No,Meat,Water,Science,8,8.5,4,"Yes - dial-up connection","Internet chat or instant messaging",40,90,0,0,8,4,6,0,7,7,15,6,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Musician or singer",Other
USA,CA,2014,"5         ",Female,11,Right-Handed,159,24,155,2,Car,30,0.708,46,Golf,500,600,800,200,900,100,25,"Left foot",80,80,"Same length",January,Winter,No,No,Desserts,Water,Art,9,8,11,"Yes - other",Other,35,20,190,180,170,40,8,100,160,90,140,10,3,5,Some,"Graduate degree",Pop,"Freeze time",Famous,"Musician or singer",Other
USA,CA,2014,"11        ",Male,17,Right-Handed,166.1,26.67,182.5,2,Bus,40,.679,,"Football (American)",900,900,800,800,600,900,26.67,"Same length",10,8.6,"Index finger",June,Spring,No,No,Desserts,Water,"Mathematics and statistics",5,8,3,"Yes - broadband connection","Internet chat or instant messaging",0,0,5,1,2,5,20,4,2,5,5,10,5,10,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Arts, culture, sports"
USA,CA,2015,"12        ",Female,17,Right-Handed,168,22,170,1,Car,25,.316,44,Other,1000,750,1000,500,600,900,23,"Left foot",66,69,"Ring finger",February,Winter,No,No,"No favorite",Water,Science,5.5,9,3.5,"Yes - broadband connection","In person",100,75,14,.2,10,10,16,0,4,.5,2,4,0,0,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,CA,2024,"4         ",Female,37,Right-Handed,168,23,164,2,Car,15,0.377,39,None,,1000,1000,1000,500,1000,24,"Left foot",80,75,"Ring finger",December,Fall,Yes,Yes,Breads/Sandwiches,Water,English,6,8,1,"Yes - broadband connection","Text messaging",100,100,10,0,0,30,0,15,40,30,50,15,40,10,None,"Graduate degree",Country,Fly,Happy,Friend,"Education/Youth development"
USA,CA,2015,"11        ",Male,1,Right-Handed,200,25,176,2,Car,7,.666,47,"Football (American)",700,1000,1000,1000,0,50,27,"Left foot",110,122,"Ring finger",January,Fall,No,No,Other,Water,Music,8,5,5,"Yes - broadband connection","Text messaging",3,3,20,1,10,8,0,1,2,2,20,2,60,4,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Doctor or nurse","Education/Youth development"
USA,CA,2016,"7         ",Female,13,Right-Handed,165,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2015,"6         ",Female,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2022,"8         ",Female,13,Right-Handed,160.0,24.5,170,2,Car,15,0.286,34,Baseball/Softball,80,,,,,,24,"Right foot",7,8,"Ring finger",May,Summer,Yes,No,Meat,Water,Art,7,11,5,"Yes - other","In person",alot,alot,7,1,1,alot,3,0,5,alot,alot,"3 ",0,1,Some,"Some college",Pop,Telepathy,Rich,Relative,Health
USA,CA,2021,"11        ",Male,16,Right-Handed,187,24,184,2,Car,20,0.32,37,Soccer,700,700,500,800,800,1000,26,"Left foot",65,79,"Ring finger",April,Fall,No,No,Meat,Water,"Physical education",8,10-12,3,"Yes - other","In person",50,50,10,2,8,10,6,4,15,5,30,2,0,2,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Rich,Relative,"Wildlife, animals"
USA,CA,2016,"12        ",Male,16,Right-Handed,167.6,25.1,170,3,Walk,7,0.375,57,Athletics,700,600,1000,900,800,500,25,"Right foot",82.55,76.2,"Index finger",November,Summer,No,No,Seafood,Water,"Computers and technology",8,10,3,"Yes - broadband connection","Text messaging",100,100,21,2,21,30,3,0,7,25,30,4,0,0,Some,"Graduate degree",Country,Invisibility,Healthy,"Religious figure",Health
USA,CA,2022,"11        ",Female,16,Left-Handed,147.3,25,159,2,Car,7,0.457,40,Basketball,50,50,60,50,70,100,25,"Same length",80,80,"Same length",October,Winter,No,No,Seafood,Water,History,8,6,8,"Yes - broadband connection",Telephone,500,300,30,10,28,50,0,0,42,40,90,0,0,70,"A lot","Graduate degree",Other,Telepathy,Rich,Relative,Health
USA,CA,2015,"12        ",Male,17,Right-Handed,165,,161.5,2,Bus,10,10,15,Soccer,,,,,,,25,,3.8,3.5,"Index finger",November,Summer,No,No,Meat,"Sports drink",History,8,10,4,"Yes - dial-up connection","In person",100,90,,,,,,,,,,,,,Some,"High school","Rap/Hip hop",Invisibility,Healthy,"Sports person",Environment
USA,CA,2017,"9         ",Female,14,Right-Handed,168,25,172,2,Bus,60,.439,59,Swimming,700,800,1000,955,200,500,24,"Right foot",6.5,7.6,"Index finger",October,Summer,No,No,Fruit,Water,English,7,12,4,"Yes - other","Text messaging",50,70,8,1,3,5,9,0,0,5,3,1,0,6,"A lot","Graduate degree",Other,"Freeze time",Healthy,"Coach or club leader",Health
USA,CA,2019,"12        ",Male,17,Right-Handed,183,33,210,1,Car,20,.473,42,"Hockey (Ice)",652,658,642,652,807,1000,33,"Same length",85,85,"Same length",September,Spring,No,No,Pizza/Pasta,Water,History,3.5,8,2,"Yes - broadband connection","In person",9,8,10,.25,7.5,5,6.5,20,2,1,2,35,19,5,Some,"Graduate degree",Other,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,CA,2015,"6         ",Male,11,Right-Handed,196,26,157,1,Car,10,368,51,Baseball/Softball,1,22,2,54444,5,5,26,"Same length",33,33,"Same length",April,Summer,No,No,Meat,"Sports drink","Physical education",8,6,5,"Yes - broadband connection","Text messaging",5454,88888,17,1,3,1,5,1,2,2,0,1,0,1,"A lot","Graduate degree",Pop,"Freeze time",Famous,"Sports person","Arts, culture, sports"
USA,CA,2023,"11        ",Male,15,Ambidextrous," 176",27.3,172,2,Car,15,0.266,35,"Football (American)",417,0,583,578,1000,1000,27,"Same length",69,72,"Ring finger",January,Winter,No,No,Meat,Water,Other,4,7,4,"Yes - broadband connection","In person",100?,200+,1,2-3,"20 mi",2,1,2,5,2,10,1,1,1,"Very little","Graduate degree",Jazz,"Freeze time",Rich,"Business person","Education/Youth development"
USA,CA,2015,"12        ",Male,17,Right-Handed,170.2,26.67,182.9,1,Bus,75,0.308,49,"Football (American)",500,800,900,300,1000,1000,26.67,"Same length",101.6,101.6,"Same length",April,Fall,No,No,Pizza/Pasta,Water,"Physical education",7,9,5,"Yes - broadband connection","Text messaging",50,50,5,1,6,1,15,4,20,20,84,2,0,5,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Friend,"Wildlife, animals"
USA,CA,2023,"12        ",Male,17,Right-Handed,172,26,182,2,Car,5,.398,63,Other,1000,1000,1000,1000,1000,1000,27,"Left foot",102,97,"Index finger",March,Fall,Yes,No,Poultry,"Energy drink","Mathematics and statistics",8,10,4,"Yes - broadband connection","In person",30,72,5,3,20,12,5,0,12,5,30,0,0,5,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Community leader or elder","International aid"
USA,CA,2019,"11        ",Female,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2016,"12        ",Male,18,Right-Handed,173,27.1,72.5,2,Car,45,0.294,45,"Football (American)",700,800,800,900,1000,1000,27.1,,7,7.5,"Ring finger",October,Winter,No,No,Meat,Water,"Social studies",6,7,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,20,10,3,4,5,12,5,9,5,60,5,0,0,"A lot","Graduate degree","Rap/Hip hop","Super strength",Happy,Relative,"Education/Youth development"
USA,CA,2011,"12        ",Male,17,Right-Handed,187.9,33.0,195.7,1,Car,6,.47,58,Cycling,800,700,400,,500,700,33.0,"Same length",17,18,"Ring finger",April,Winter,No,No,Poultry,Water,"Physical education",8,9,4,"Yes - broadband connection","In person",6,11,6,1,8,5,10,8,20,2,20,15,7,4,None,,,,,,
USA,CA,2022,"12        ",Female,16,Right-Handed,176,26,155,1,Car,3,.366,35,Baseball/Softball,800,700,900,800,500,800,26.5,"Left foot",72,77,"Ring finger",September,Summer,No,No,Pizza/Pasta,Water,English,8,6,4,"Yes - dial-up connection","Text messaging",100,100,10,40,3,5,7,0,3,72,0,3,0,2,Some,"Graduate degree",Country,Fly,Rich,Relative,"Education/Youth development"
USA,CA,2018,"9         ",Female,14,Right-Handed,163,25,160,2,Car,10,0.355,32,Walking/Hiking,791,535,396,337,86,610,24,"Right foot",80,70,"Index finger",January,Fall,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7-8,9-11,4,"Yes - other","Text messaging",350,250,5,2,10,2,0,2,5,4,13,0,0,1,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,Health
USA,CA,2016,"11        ",Female,15,Left-Handed,167,24,176,1,Car,5,0.645,33,Swimming,332,262,1000,465,1000,1000,25,"Left foot",80,80,"Same length",May,Fall,No,No,Pizza/Pasta,Water,Music,8,10,6,"Yes - dial-up connection","Text messaging",35,20,5,0,20,14,10,0,5,10,20,7,2,0,"A lot",Other,Country,"Freeze time",Happy,"Musician or singer","International aid"
USA,CA,2016,"5         ",Female,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2022,"12        ",Female,17,Right-Handed,66,25,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2021,"12        ",Female,17,Right-Handed,5'7,21.59,174,1,Car,7,0.546,36,"Football (American)",3,2,5,4,0,1,21.59,"Same length",7.62,7.60,"Index finger",June,Spring,No,No,Meat,Other,English,"5 ish",10ish,"10 ","Yes - dial-up connection","Internet chat or instant messaging",30,40,2,5,6,5,0,2,9,9,5,3,5,7,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,"Wildlife, animals"
USA,CA,2019,"11        ",Female,17,Right-Handed,79,32,180,1,Walk,60,.301,48,None,5,4,3,2,1,0,32,"Same length",7,7,"Ring finger",August,Winter,Yes,Yes,Other,Water,Other,4,2,4,"No internet connection",Other,0,0,4,1,0,0,2,5,1,0,5,0,0,0,"A lot",Other,Other,"Freeze time",Rich,Other,Other
USA,CA,2019,"12        ",Male,17,Right-Handed,182,25,182,2,Car,10,.045,35,"Football (American)",,,,,,,24,"Right foot",,,,July,Spring,No,No,Breads/Sandwiches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2024,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2015,"8         ",Female,12,Right-Handed,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2017,"12        ",Female,17,Right-Handed,152,24,152,2,Car,5,0.435,34,Soccer,1000,755,710,615,500,580,25,"Left foot",7,6.5,"Index finger",April,Fall,No,No,"Rice/Noodle dishes",Water,Art,7,10,5,"Yes - other","Text messaging",40,50,3,30,0,1,12,0,40,50,0,30,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Teacher,"International aid"
